Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cytosolic DNA-sensing pathway	3/63	5.253081373346768E-4	0.0015759244120040303	0	0	21.159574468085108	159.78706699627756	CXCL10;RELA;NFKB1
Non-alcoholic fatty liver disease	4/155	6.05645352340058E-4	0.001774681730112728	0	0	11.401670025914195	84.47743564487912	TGFB1;RELA;NFKB1;TNFRSF1A
Adipocytokine signaling pathway	3/69	6.858216610371124E-4	0.0019639438475153675	0	0	19.230174081237912	140.08975927188362	RELA;NFKB1;TNFRSF1A
Chronic myeloid leukemia	3/76	9.089746531003115E-4	0.0024898001367530272	0	0	17.38006412124745	121.71594945135638	TGFB1;RELA;NFKB1
Pancreatic cancer	3/76	9.089746531003115E-4	0.0024898001367530272	0	0	17.38006412124745	121.71594945135638	TGFB1;RELA;NFKB1
Herpes simplex virus 1 infection	6/498	0.0014521020034628908	0.0038907411712009476	0	0	5.393015521064301	35.241971043897124	IL12B;IL12A;TYK2;RELA;NFKB1;TNFRSF1A
Bile secretion	3/90	0.0014821871128384563	0.0038907411712009476	0	0	14.573000733675716	94.93197333904209	ABCC2;ABCB4;SLC4A2
Small cell lung cancer	3/92	0.0015788398918981138	0.004059874007738007	0	0	14.244083193879991	91.88950579800434	NOS2;RELA;NFKB1
Epstein-Barr virus infection	4/202	0.0016177816738448417	0.004076809818089001	0	0	8.674571805006588	55.74886546020344	CXCL10;TYK2;RELA;NFKB1
IL-17 signaling pathway	3/94	0.0016793598271121666	0.004149006631688882	0	0	13.92962356792144	89.00113745221904	CXCL10;RELA;NFKB1
AGE-RAGE signaling pathway in diabetic complications	3/100	0.0020046761378758565	0.00485748448792996	0	0	13.064049133581927	81.15743654844592	TGFB1;RELA;NFKB1
NF-kappa B signaling pathway	3/104	0.0022418858798504493	0.005329766431342578	0	0	12.544133136717926	76.5247046664134	RELA;NFKB1;TNFRSF1A
Insulin resistance	3/108	0.0024958414919694924	0.005823630147928816	0	0	12.063829787234043	72.30009219407567	RELA;NFKB1;TNFRSF1A
Sphingolipid signaling pathway	3/119	0.0032837193495461473	0.007522702509869356	0	0	10.913793103448276	62.413565909911824	RELA;NFKB1;TNFRSF1A
African trypanosomiasis	2/37	0.0038576315924392225	0.00867967108298825	0	0	23.708333333333332	131.76384828572083	IL12B;IL12A
Systemic lupus erythematosus	3/135	0.004676344475092979	0.010337182523889743	0	0	9.583172147001934	51.41600481964176	CD86;CD80;CD28
Apoptosis	3/142	0.00538205391237852	0.011692048154477476	0	0	9.097351905709475	47.53079994795231	RELA;NFKB1;TNFRSF1A
ABC transporters	2/45	0.0056617913266769635	0.01209128317222538	0	0	19.289728682170544	99.80534454493326	ABCC2;ABCB4
MAPK signaling pathway	4/294	0.006196027703171174	0.013011658176659465	0	0	5.895052473763118	29.969544157417683	TGFB1;RELA;NFKB1;TNFRSF1A
Pathways of neurodegeneration	5/475	0.006511233343780528	0.013449432808464699	0	0	4.6052009456264775	23.18362411779975	NOS2;RAB39B;RELA;NFKB1;TNFRSF1A
Cocaine addiction	2/49	0.006682897030368853	0.013581371384297993	0	0	17.64450354609929	88.36726791367238	RELA;NFKB1
Malaria	2/50	0.006950299465156898	0.013736700726530302	0	0	17.276041666666668	85.84414194819459	TGFB1;IL12A
Cellular senescence	3/156	0.0069773717976026935	0.013736700726530302	0	0	8.259073842302879	41.00698685273265	TGFB1;RELA;NFKB1
Necroptosis	3/159	0.00735189816081036	0.014251371819417005	0	0	8.099018003273322	39.78882929168961	STAT4;TYK2;TNFRSF1A
Human papillomavirus infection	4/331	0.009328669468063376	0.017809278075393717	0	0	5.218189070602314	24.39327476073492	TYK2;RELA;NFKB1;TNFRSF1A
NOD-like receptor signaling pathway	3/181	0.010462303952461168	0.019675377582240406	0	0	7.090126703322974	32.33081172672363	TYK2;RELA;NFKB1
Acute myeloid leukemia	2/67	0.012210781302115073	0.022394124508833498	0	0	12.746794871794872	56.15518906635068	RELA;NFKB1
Transcriptional misregulation in cancer	3/192	0.012263449135789773	0.022394124508833498	0	0	6.673758865248227	29.37209407315179	CD86;RELA;NFKB1
Mitophagy	2/68	0.01256089224520355	0.022602017171919425	0	0	12.553030303030303	54.94671101969335	HIF1A;RELA
Renal cell carcinoma	2/69	0.012915373039423325	0.022602017171919425	0	0	12.365049751243781	53.77976800231812	TGFB1;HIF1A
Pathogenic Escherichia coli infection	3/197	0.013137476004219155	0.022602017171919425	0	0	6.500109673173942	28.160336535989156	RELA;NFKB1;TNFRSF1A
Epithelial cell signaling in Helicobacter pylori infection	2/70	0.013274200561286012	0.022602017171919425	0	0	12.182598039215685	52.65237170003471	RELA;NFKB1
Prolactin signaling pathway	2/70	0.013274200561286012	0.022602017171919425	0	0	12.182598039215685	52.65237170003471	RELA;NFKB1
Alzheimer disease	4/369	0.01347356762966366	0.02263559361783495	0	0	4.665872543180464	20.096031865485916	NOS2;RELA;NFKB1;TNFRSF1A
Diabetic cardiomyopathy	3/203	0.014232378783234469	0.023595785877467673	0	0	6.303191489361702	26.802655963713278	TGFB1;RELA;NFKB1
Proteoglycans in cancer	3/205	0.014608568257308153	0.02390492987559516	0	0	6.240151674741942	26.371798625884296	TGFB1;IL12B;HIF1A
Human immunodeficiency virus 1 infection	3/212	0.015969630257828295	0.025797095031876476	0	0	6.029013539651838	24.942429757967023	RELA;NFKB1;TNFRSF1A
B cell receptor signaling pathway	2/81	0.017501658697958892	0.02791403792332684	0	0	10.48048523206751	42.398379802278754	RELA;NFKB1
Human cytomegalovirus infection	3/225	0.018681598748238135	0.029423518028475062	0	0	5.672225416906268	22.576683856024196	RELA;NFKB1;TNFRSF1A
Shigellosis	3/246	0.023572132192873366	0.03666776118891413	0	0	5.1765169424743895	19.399981318373513	RELA;NFKB1;TNFRSF1A
Salmonella infection	3/249	0.02432234530488415	0.03722828744257904	0	0	5.112610275038921	19.00029925474201	RELA;NFKB1;TNFRSF1A
Prostate cancer	2/97	0.024523395696302068	0.03722828744257904	0	0	8.708333333333334	32.29161197321332	RELA;NFKB1
Longevity regulating pathway	2/102	0.02691772640191098	0.04037658960286647	0	0	8.270833333333334	29.898816321570965	RELA;NFKB1
Neurotrophin signaling pathway	2/119	0.03572213956233325	0.05295281864534106	0	0	7.063034188034188	23.533921331722766	RELA;NFKB1
FoxO signaling pathway	2/131	0.04251576774636915	0.062290543442354795	0	0	6.4021317829457365	20.217165618082923	TGFB1;IL7R
Autophagy	2/137	0.046080253337353536	0.06597854455121074	0	0	6.1157407407407405	18.820401760879264	RAB39B;HIF1A
Yersinia infection	2/137	0.046080253337353536	0.06597854455121074	0	0	6.1157407407407405	18.820401760879264	RELA;NFKB1
Arginine biosynthesis	1/22	0.05360719859925478	0.07589333734276518	0	0	19.367346938775512	56.67024999786951	NOS2
PI3K-Akt signaling pathway	3/354	0.05856469776358275	0.08199057686901584	0	0	3.5641025641025643	10.113580091620108	IL7R;RELA;NFKB1
Amyotrophic lateral sclerosis	3/364	0.06260581180674998	0.08634660156749442	0	0	3.463605823068309	9.597295555201175	NOS2;RAB39B;TNFRSF1A
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/26	0.06304672495404354	0.08634660156749442	0	0	16.26530612244898	44.95534064809558	PIGY
Hepatocellular carcinoma	2/168	0.06611066112640171	0.08956928281641521	0	0	4.965863453815261	13.48939691018369	TGFB1;NFE2L2
Neutrophil extracellular trap formation	2/189	0.08104024470756385	0.10862841311864942	0	0	4.403520499108734	11.065207700859313	RELA;NFKB1
Primary immunodeficiency	1/38	0.09081511663134849	0.12012002881455443	0	0	10.983452840595698	26.34852930034076	IL7R
Viral carcinogenesis	2/203	0.09152002195394623	0.12012002881455443	0	0	4.093905472636816	9.789336578359592	RELA;NFKB1
cAMP signaling pathway	2/216	0.10158814721552166	0.13195986133150236	0	0	3.8426791277258565	8.78754780712842	RELA;NFKB1
Ras signaling pathway	2/232	0.11438014460998691	0.14706018592712605	0	0	3.572463768115942	7.745915171502187	RELA;NFKB1
Arginine and proline metabolism	1/50	0.1177765260040411	0.14989739673241592	0	0	8.28862973760933	17.7290996615035	NOS2
Chemical carcinogenesis	2/239	0.12010318686503207	0.1513300154499404	0	0	3.465717299578059	7.345255160108276	RELA;NFKB1
Central carbon metabolism in cancer	1/70	0.16098104828531062	0.200827842415338	0	0	5.880212954747116	10.740024519792764	HIF1A
Thyroid hormone synthesis	1/75	0.1714539764404576	0.21179608854409468	0	0	5.4815223386651954	9.666337985731483	ALB
Gastric acid secretion	1/76	0.17353313536390655	0.21228325296943906	0	0	5.408163265306122	9.4717853003048	SLC4A2
Peroxisome	1/82	0.1859011384602527	0.22522637928838304	0	0	5.00604686318972	8.422875391899517	NOS2
Colorectal cancer	1/86	0.19404551285483848	0.23285461542580616	0	0	4.769507803121249	7.820383303288144	TGFB1
Hypertrophic cardiomyopathy	1/90	0.20211002319239676	0.2402439898324716	0	0	4.55423068103646	7.281955543769811	TGFB1
Salivary secretion	1/93	0.2081064570390282	0.24505994006465	0	0	4.40505767524401	6.914643337844717	SLC4A2
TGF-beta signaling pathway	1/94	0.2100954368002021	0.24511134293356912	0	0	4.357472021066491	6.79849904676328	TGFB1
Dilated cardiomyopathy	1/96	0.2140587201245348	0.2474440250980861	0	0	4.26530612244898	6.5749903239841245	TGFB1
Choline metabolism in cancer	1/98	0.21800251374840374	0.249692419314876	0	0	4.176940879444562	6.362519703204576	HIF1A
Hematopoietic cell lineage	1/99	0.2199671313012003	0.249692419314876	0	0	4.134110787172012	6.26018948804807	IL7R
Pancreatic secretion	1/102	0.2258320069783284	0.25406100785061947	0	0	4.010709234188725	5.967790506031058	SLC4A2
Ribosome biogenesis in eukaryotes	1/108	0.23743240698267418	0.26474763964439774	0	0	3.7846652679763495	5.441865346754643	XPO1
Thyroid hormone signaling pathway	1/121	0.26198531339212133	0.28956271480181833	0	0	3.372448979591837	4.517283552621874	HIF1A
Cell cycle	1/124	0.2675403902734135	0.2931312102126095	0	0	3.2896963663514187	4.337414433160371	TGFB1
Apelin signaling pathway	1/137	0.2911425929329805	0.3162410923237547	0	0	2.9732893157262907	3.668866926816198	NOS2
Ubiquitin mediated proteolysis	1/140	0.2964824884084789	0.31928883367066957	0	0	2.9086771399207163	3.5362740390257685	UBE2M
Gastric cancer	1/149	0.3122667490151626	0.33343737606703805	0	0	2.7305570876999448	3.1780885451938787	TGFB1
mTOR signaling pathway	1/154	0.32088526962227143	0.33976087371769914	0	0	2.640656262505002	3.0015590720273457	TNFRSF1A
Hippo signaling pathway	1/163	0.33613266608727643	0.35293929939164026	0	0	2.492819349962207	2.717794694415788	TGFB1
Protein processing in endoplasmic reticulum	1/171	0.3494039111808349	0.36384208932880335	0	0	2.3745498199279713	2.4969025061029213	NFE2L2
RNA transport	1/186	0.3735903703808139	0.3858392349834635	0	0	2.1803640375068944	2.146776288649915	XPO1
Calcium signaling pathway	1/240	0.45358310414097847	0.4646461066810023	0	0	1.6831184356587823	1.3306343458644796	NOS2
Parkinson disease	1/249	0.4659040445720373	0.47341862593610246	0	0	1.6212969058591178	1.2383069829953701	NFE2L2
Endocytosis	1/252	0.4699502001103142	0.4737098017111967	0	0	1.6016749329213757	1.2094704650298027	RNF41
MicroRNAs in cancer	1/310	0.5425251558593591	0.5425251558593591	0	0	1.2972062611452349	0.7932686422257892	NFKB1
