Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Herpes simplex virus 1 infection	3/498	0.03788584402250368	0.07458564357626675	0	0	4.371492704826038	14.30867263520651	IL6;HLA-DRA;TNF
Folate biosynthesis	1/26	0.03830073589051536	0.07458564357626675	0	0	27.510344827586206	89.74661743899148	TH
Rap1 signaling pathway	2/210	0.039370555321543724	0.07567327516348664	0	0	6.7864010989010985	21.952223199246387	DRD2;IGF1R
Human cytomegalovirus infection	2/225	0.04459256228877601	0.08461152844536987	0	0	6.325112107623318	19.67228903251222	IL6;TNF
Coronavirus disease	2/232	0.04711364464141043	0.0871602425866093	0	0	6.130434782608695	18.72965913443862	IL6;TNF
Ras signaling pathway	2/232	0.04711364464141043	0.0871602425866093	0	0	6.130434782608695	18.72965913443862	BDNF;IGF1R
Calcium signaling pathway	2/240	0.050058173062132574	0.09146431621229162	0	0	5.921968787515006	17.733747043580514	DRD1;NOS1
Nicotinate and nicotinamide metabolism	1/35	0.05122528778496298	0.09245539746554293	0	0	20.219066937119674	60.081401552176004	BST1
Salmonella infection	2/249	0.05344919094427219	0.09530699108135282	0	0	5.7035858877964145	16.705938686983604	IL6;TNF
Endocytosis	2/252	0.054597543642208805	0.09619567213151076	0	0	5.634285714285714	16.383186606197004	VPS35;IGF1R
Glycine, serine and threonine metabolism	1/40	0.05833287602349702	0.10156783119385364	0	0	17.622458001768347	50.075790447561154	MAOB
Ferroptosis	1/41	0.059748204247594694	0.10282249103074435	0	0	17.18103448275862	48.409560113017704	CP
Porphyrin and chlorophyll metabolism	1/43	0.06257269440665451	0.1064455031285617	0	0	16.361247947454842	45.34399265988268	CP
ABC transporters	1/45	0.06538898203182864	0.1099723788717118	0	0	15.615987460815047	42.59106770539062	ABCB1
Type II diabetes mellitus	1/46	0.0667940570746933	0.11107326345005178	0	0	15.268199233716475	41.317902512852925	TNF
Sphingolipid metabolism	1/49	0.07099704156206502	0.11675069056872914	0	0	14.311781609195402	37.85633785017516	GBA
Cytokine-cytokine receptor interaction	2/295	0.07198289984383327	0.11707108985590466	0	0	4.796928327645051	12.622285540195653	IL6;TNF
Ovarian steroidogenesis	1/51	0.07378885927971658	0.11870381710215276	0	0	13.73793103448276	35.80857002720438	IGF1R
Autoimmune thyroid disease	1/53	0.07657256603469816	0.12185741691543361	0	0	13.208222811671087	33.938745289872976	HLA-DRA
Viral myocarditis	1/60	0.08625199387573851	0.1358010116341415	0	0	11.637054354178844	28.516393460743195	HLA-DRA
Cytosolic DNA-sensing pathway	1/63	0.09037022967981909	0.14078730518540236	0	0	11.07230255839822	26.616048028452756	IL6
Neuroactive ligand-receptor interaction	2/341	0.09228713044924715	0.1422759927759227	0	0	4.136325326590813	9.85624519918134	DRD1;DRD2
Fc epsilon RI signaling pathway	1/68	0.09719411637551117	0.1482961775626356	0	0	10.243437982501286	23.87791592101611	TNF
Prolactin signaling pathway	1/70	0.09990979235409078	0.14936009362025693	0	0	9.945527236381809	22.909398431433704	TH
RIG-I-like receptor signaling pathway	1/70	0.09990979235409078	0.14936009362025693	0	0	9.945527236381809	22.909398431433704	TNF
Adherens junction	1/71	0.10126466746190751	0.1498717078436231	0	0	9.80295566502463	22.44894217800591	IGF1R
Melanoma	1/72	0.10261757102953976	0.15037030210269192	0	0	9.664400194269062	22.00338548313555	IGF1R
Glioma	1/75	0.10666448008193466	0.15476806913849342	0	0	9.271202236719478	20.749572437350395	IGF1R
Metabolism of xenobiotics by cytochrome P450	1/76	0.10800952509913052	0.15519815256962444	0	0	9.14712643678161	20.3572579045293	CYP2D6
Synaptic vesicle cycle	1/78	0.11069374465887018	0.15752571355300757	0	0	8.908643081056875	19.607816054535498	SLC18A2
Bile secretion	1/90	0.12663583920182195	0.17849623049399665	0	0	7.702828361100349	15.917430476118055	ABCB1
Morphine addiction	1/91	0.12795180527955669	0.1786496903903244	0	0	7.616858237547893	15.661034464173188	DRD1
Th1 and Th2 cell differentiation	1/92	0.12926585451198197	0.17879763053993766	0	0	7.532777567260326	15.411189911294057	HLA-DRA
TGF-beta signaling pathway	1/94	0.13188821313203924	0.17945983391580791	0	0	7.370040786058584	14.930232938854378	TNF
Staphylococcus aureus infection	1/95	0.13319652792311082	0.17945983391580791	0	0	7.291269258987527	14.698685432239003	HLA-DRA
Dilated cardiomyopathy	1/96	0.13450293659933887	0.17945983391580791	0	0	7.214156079854809	14.472818068487964	TNF
Circadian entrainment	1/97	0.135807441882233	0.17945983391580791	0	0	7.1386494252873565	14.2524368267114	NOS1
Prostate cancer	1/97	0.135807441882233	0.17945983391580791	0	0	7.1386494252873565	14.2524368267114	IGF1R
Progesterone-mediated oocyte maturation	1/100	0.13970956391884184	0.1829824376990141	0	0	6.921281783350749	13.622394510819323	IGF1R
Pancreatic secretion	1/102	0.14230151047491377	0.1847423118446249	0	0	6.7835438716285426	13.226602405790088	BST1
T cell receptor signaling pathway	1/104	0.1448859074147043	0.18485443359807102	0	0	6.651155005021761	12.848759048563156	TNF
NF-kappa B signaling pathway	1/104	0.1448859074147043	0.18485443359807102	0	0	6.651155005021761	12.848759048563156	TNF
Glucagon signaling pathway	1/107	0.14874839367635548	0.18816036123162913	0	0	6.461938841899805	12.31321821731818	PPARGC1A
Sphingolipid signaling pathway	1/119	0.16403037337016033	0.20400416183851872	0	0	5.801285797779077	10.487005597367974	TNF
Neurotrophin signaling pathway	1/119	0.16403037337016033	0.20400416183851872	0	0	5.801285797779077	10.487005597367974	BDNF
Osteoclast differentiation	1/127	0.1740706605220296	0.2124491388248364	0	0	5.430760810071155	9.494566361812383	TNF
Lysosome	1/128	0.17531746998800124	0.2124491388248364	0	0	5.387727396144448	9.380878377461652	GBA
Oocyte meiosis	1/129	0.1765624599692897	0.2124491388248364	0	0	5.345366379310345	9.269296054674214	IGF1R
Relaxin signaling pathway	1/129	0.1765624599692897	0.2124491388248364	0	0	5.345366379310345	9.269296054674214	NOS1
Natural killer cell mediated cytotoxicity	1/131	0.17904699159160314	0.21370124802868765	0	0	5.262599469496021	9.052234105349967	TNF
Autophagy	1/137	0.18645718406173262	0.2164647912728728	0	0	5.028904665314402	8.446315147566118	IGF1R
Insulin signaling pathway	1/137	0.18645718406173262	0.2164647912728728	0	0	5.028904665314402	8.446315147566118	PPARGC1A
Pathways in cancer	2/531	0.18886956968225124	0.2164647912728728	0	0	2.6250337564137185	4.375140112119021	IL6;IGF1R
Fluid shear stress and atherosclerosis	1/139	0.18891284859920562	0.2164647912728728	0	0	4.95552223888056	8.258226612129908	TNF
Measles	1/139	0.18891284859920562	0.2164647912728728	0	0	4.95552223888056	8.258226612129908	IL6
Ubiquitin mediated proteolysis	1/140	0.19013799233428016	0.2164647912728728	0	0	4.919622922351774	8.16659960848822	PRKN
Apoptosis	1/142	0.19258291539305983	0.21729393612251618	0	0	4.849351919784788	7.9879906338897335	TNF
Signaling pathways regulating pluripotency of stem cells	1/143	0.19380269978494688	0.21729393612251618	0	0	4.814958717824187	7.900936293655021	IGF1R
Breast cancer	1/147	0.1986640481617168	0.2204477365169938	0	0	4.682097307510628	7.566925122118201	IGF1R
Cell adhesion molecules	1/148	0.19987495053362248	0.2204477365169938	0	0	4.650011728829463	7.486813486371484	HLA-DRA
Gastric cancer	1/149	0.20108408398509567	0.2204477365169938	0	0	4.618359739049394	7.4079974098596075	ABCB1
Cellular senescence	1/156	0.2094986982516284	0.2276107881162559	0	0	4.4082313681868746	6.890232053472163	IL6
Hepatitis C	1/157	0.21069377008058823	0.2276107881162559	0	0	4.379752431476569	6.820805374615669	TNF
Necroptosis	1/159	0.21307867650973572	0.22851916031478905	0	0	4.323876036665212	6.6851179676652475	TNF
JAK-STAT signaling pathway	1/162	0.21664298001845522	0.2306702233290027	0	0	4.242664382094667	6.4891744075022295	IL6
Hepatocellular carcinoma	1/168	0.22372482760236873	0.23650910346536122	0	0	4.088994424943217	6.1226084945342665	IGF1R
Protein processing in endoplasmic reticulum	1/171	0.22724250341901603	0.2385240461419459	0	0	4.016227180527383	5.9509945613654756	PRKN
Kaposi sarcoma-associated herpesvirus infection	1/193	0.2525720756457308	0.26324413518005746	0	0	3.5520833333333335	4.88787490008339	IL6
Focal adhesion	1/201	0.2615823120745377	0.2707285467624586	0	0	3.4086206896551725	4.57098173760038	IGF1R
Human immunodeficiency virus 1 infection	1/212	0.27380011823586736	0.28140567707575254	0	0	3.2291224056218337	4.182866099809307	TNF
Thermogenesis	1/232	0.2955154938047619	0.30162960746968803	0	0	2.9465591879384982	3.5919558655424773	PPARGC1A
Shigellosis	1/246	0.3103413436693897	0.31459259495253206	0	0	2.7762139338494016	3.2483992810296334	TNF
MicroRNAs in cancer	1/310	0.37436196088314105	0.3769086408891488	0	0	2.1940631625934603	2.1557375738800304	ABCB1
Human papillomavirus infection	1/331	0.3940875972572577	0.3940875972572577	0	0	2.052246603970742	1.9110152333069073	TNF
