Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Viral protein interaction with cytokine and cytokine receptor	6/100	1.7855601447493074E-7	9.195634745458934E-7	0	0	28.804642166344294	447.57699984508275	IL10;CCL8;IL2RA;IL2RB;CCR6;IL6ST
Influenza A	7/172	2.2519204730402957E-7	1.0561095752984383E-6	0	0	19.520084566596193	298.7805096248113	CIITA;IFNG;HLA-DPB1;FASLG;TYK2;HLA-DQA2;HLA-DRB1
T cell receptor signaling pathway	6/104	2.2557680249092858E-7	1.0561095752984383E-6	0	0	27.623376623376622	422.76487208763496	IL10;PTPRC;CSF2;IFNG;CD28;CTLA4
Viral myocarditis	5/60	3.9153553392430127E-7	1.7533982606175233E-6	0	0	40.19191919191919	592.9590027029255	CD40;CD28;HLA-DPB1;HLA-DQA2;HLA-DRB1
Epstein-Barr virus infection	7/202	6.68009515064277E-7	2.8668741688175222E-6	0	0	16.491949910554563	234.49843249280212	CD40;TRAF6;HLA-DPB1;TNFAIP3;TYK2;HLA-DQA2;HLA-DRB1
Human T-cell leukemia virus 1 infection	7/219	1.1483367272312394E-6	4.731147316192706E-6	0	0	15.156428258007898	207.29743974271116	CD40;CSF2;IL2RA;IL2RB;HLA-DPB1;HLA-DQA2;HLA-DRB1
Antigen processing and presentation	5/78	1.4632300848257573E-6	5.796642259117423E-6	0	0	30.254185692541856	406.4608756286082	CIITA;IFNG;HLA-DPB1;HLA-DQA2;HLA-DRB1
Staphylococcus aureus infection	5/95	3.889944352383521E-6	1.4839417344277877E-5	0	0	24.51851851851852	305.43002211841866	IL10;FCGR2A;HLA-DPB1;HLA-DQA2;HLA-DRB1
Hematopoietic cell lineage	5/99	4.765968552006924E-6	1.753195574488261E-5	0	0	23.47044917257683	287.60711364808213	CSF2;IL2RA;HLA-DPB1;HLA-DQA2;HLA-DRB1
Transcriptional misregulation in cancer	6/192	8.095588346605614E-6	2.8753296541392354E-5	0	0	14.489736070381232	169.8804374775353	CD40;CSF2;IL2RB;REL;TRAF1;RUNX1
Coronavirus disease	6/232	2.3687165734740502E-5	8.132593568927572E-5	0	0	11.901045856798069	126.75300750008579	FCGR2A;CSF2;TRAF6;TYK2;IL6ST;F2
Necroptosis	5/159	4.732647558049258E-5	1.5724603176744308E-4	0	0	14.282828282828282	142.23469822045013	IFNG;STAT4;TNFAIP3;FASLG;TYK2
IL-17 signaling pathway	4/94	8.929816660000783E-5	2.874284737437752E-4	0	0	19.18840579710145	178.9036694469556	CSF2;IFNG;TRAF6;TNFAIP3
African trypanosomiasis	3/37	1.0758892051640563E-4	3.358078428239327E-4	0	0	37.3892365456821	341.6326661301949	IL10;IFNG;FASLG
Primary immunodeficiency	3/38	1.1660554961914327E-4	3.5324622384622816E-4	0	0	36.319148936170215	328.93213337279053	CD40;CIITA;PTPRC
Chagas disease	4/102	1.226260480091412E-4	3.6087094128404415E-4	0	0	17.614906832298136	158.64638771191477	IL10;IFNG;TRAF6;FASLG
NF-kappa B signaling pathway	4/104	1.3219781074871336E-4	3.7823262519770767E-4	0	0	17.26086956521739	154.16047142432132	CD40;TRAF6;TNFAIP3;TRAF1
Herpes simplex virus 1 infection	7/498	2.2493619137527925E-4	6.261737219365881E-4	0	0	6.451617486856439	54.19161133895087	IFNG;TRAF6;HLA-DPB1;FASLG;TYK2;HLA-DQA2;HLA-DRB1
Malaria	3/50	2.6526273964070014E-4	7.190016363945293E-4	0	0	27.02987777274785	222.5853605029436	IL10;CD40;IFNG
Osteoclast differentiation	4/127	2.8485094907879836E-4	7.522986603875956E-4	0	0	14.016967126193	114.42813489235958	FCGR2A;IFNG;TRAF6;TYK2
Natural killer cell mediated cytotoxicity	4/131	3.2058377475969313E-4	8.255032200062099E-4	0	0	13.572749058541595	109.19774639836137	CSF2;IFNG;FASLG;CD244
Phagosome	4/152	5.627493829057265E-4	0.001413736254616825	0	0	11.63454759106933	87.05755206365639	FCGR2A;HLA-DPB1;HLA-DQA2;HLA-DRB1
Hepatitis C	4/157	6.355022741194353E-4	0.001558493672245282	0	0	11.251491901108269	82.82329952539243	IFNG;TRAF6;FASLG;TYK2
Hepatitis B	4/162	7.146982745422648E-4	0.0017119516808803087	0	0	10.892680242157402	78.90276430338815	TRAF6;STAT4;FASLG;TYK2
Pertussis	3/76	9.089746531003115E-4	0.0021278270288484563	0	0	17.38006412124745	121.71594945135638	IL10;IL23A;TRAF6
PD-L1 expression and PD-1 checkpoint pathway in cancer	3/89	0.0014352931477222535	0.0032852265381198243	0	0	14.743196437407224	96.51465720793364	IFNG;TRAF6;CD28
Pathogenic Escherichia coli infection	4/197	0.0014757641921934672	0.003304428517302764	0	0	8.901554404145077	58.02548851661293	FCGR2A;TRAF6;FASLG;F2
Lipid and atherosclerosis	4/215	0.0020311501276339306	0.004451243896729677	0	0	8.134762002884813	50.42863493362163	CD40;TRAF6;FASLG;AGER
Amoebiasis	3/102	0.002121212982648662	0.004551769525266921	0	0	12.798839458413926	78.78667603753651	IL10;CSF2;IFNG
Toll-like receptor signaling pathway	3/104	0.0022418858798504493	0.004712535624991761	0	0	12.544133136717926	76.5247046664134	CD40;TRAF6;IRF5
TNF signaling pathway	3/112	0.002766936229061339	0.005699888631866359	0	0	11.618778059730626	68.43477270112554	CSF2;TNFAIP3;TRAF1
Yersinia infection	3/137	0.004871849321860696	0.009839225101012778	0	0	9.439187043505875	50.256890616051635	IL10;FCGR2A;TRAF6
NOD-like receptor signaling pathway	3/181	0.010462303952461168	0.020723409751990392	0	0	7.090126703322974	32.33081172672363	TRAF6;TNFAIP3;TYK2
Neutrophil extracellular trap formation	3/189	0.011755691339677188	0.022845966188429254	0	0	6.782429649965683	30.13716854116709	FCGR2A;PADI4;AGER
Acute myeloid leukemia	2/67	0.012210781302115073	0.02328825011034213	0	0	12.746794871794872	56.15518906635068	CSF2;RUNX1
Kaposi sarcoma-associated herpesvirus infection	3/193	0.012435473359891428	0.02328825011034213	0	0	6.638297872340425	29.12355460303055	CSF2;TYK2;IL6ST
Viral carcinogenesis	3/203	0.014232378783234469	0.026177410976306253	0	0	6.303191489361702	26.802655963713278	REL;TRAF1;IL6ST
Small cell lung cancer	2/92	0.022222383975626977	0.04015623771034348	0	0	9.194444444444445	35.00007985571613	TRAF6;TRAF1
TGF-beta signaling pathway	2/94	0.023131423352716708	0.04107821733327278	0	0	8.993659420289855	33.87518721331595	IFNG;GDF5
Fc gamma R-mediated phagocytosis	2/97	0.024523395696302068	0.04281202977490022	0	0	8.708333333333334	32.29161197321332	FCGR2A;PTPRC
Endocytosis	3/252	0.025085456564103305	0.04306336710171067	0	0	5.050243527300692	18.612505965510472	IL2RA;TRAF6;IL2RB
C-type lectin receptor signaling pathway	2/104	0.0279010087799889	0.0471115394153911	0	0	8.107843137254902	29.018720027145317	IL10;IL23A
Neurotrophin signaling pathway	2/119	0.03572213956233325	0.05934484475677943	0	0	7.063034188034188	23.533921331722766	TRAF6;FASLG
Platelet activation	2/124	0.03849707242876802	0.06293965809782708	0	0	6.771857923497268	22.05711333941876	FCGR2A;F2
FoxO signaling pathway	2/131	0.04251576774636915	0.06842381371681285	0	0	6.4021317829457365	20.217165618082923	IL10;FASLG
Apoptosis	2/142	0.04913219876441706	0.07785563804207626	0	0	5.895833333333333	17.765564841290935	FASLG;TRAF1
PI3K-Akt signaling pathway	3/354	0.05856469776358275	0.09139642226740945	0	0	3.5641025641025643	10.113580091620108	IL2RA;IL2RB;FASLG
Chemokine signaling pathway	2/192	0.08325238225198861	0.12798500555156458	0	0	4.333333333333333	10.772140317863167	CCL8;CCR6
Proteoglycans in cancer	2/205	0.09304866144027284	0.14094135482864856	0	0	4.05316091954023	9.62476838242684	FASLG;HOXD10
Human immunodeficiency virus 1 infection	2/212	0.09845760892281058	0.1469729524499926	0	0	3.9166666666666665	9.079339326341122	TRAF6;FASLG
Proteasome	1/46	0.10887762220856746	0.16020564410689214	0	0	9.02721088435374	20.018117808730278	IFNG
Ras signaling pathway	2/232	0.11438014460998691	0.1659317590820937	0	0	3.572463768115942	7.745915171502187	REL;FASLG
Shigellosis	2/246	0.12589722864430564	0.18010297986615945	0	0	3.3650956284153004	6.973451834282437	CSF2;TRAF6
Salmonella infection	2/249	0.12840111300152676	0.1811686936870857	0	0	3.323717948717949	6.822250896314676	PTPRC;TRAF6
Fc epsilon RI signaling pathway	1/68	0.15675564908065587	0.2181869169636156	0	0	6.0563508985683825	11.222824361971771	CSF2
RIG-I-like receptor signaling pathway	1/70	0.16098104828531062	0.22108063964515992	0	0	5.880212954747116	10.740024519792764	TRAF6
MAPK signaling pathway	2/294	0.16723034908925283	0.22664113100254005	0	0	2.805079908675799	5.016557449841448	TRAF6;FASLG
Chronic myeloid leukemia	1/76	0.17353313536390655	0.2321287395127581	0	0	5.408163265306122	9.4717853003048	RUNX1
Complement and coagulation cascades	1/85	0.19201693664513086	0.25356082659549334	0	0	4.826530612244898	7.964604221414354	F2
Human papillomavirus infection	2/331	0.20050517153183683	0.2614181350351797	0	0	2.4849290780141846	3.993070404269077	FASLG;TYK2
Neuroactive ligand-receptor interaction	2/341	0.20964106712931346	0.2699128739289911	0	0	2.4103982300884956	3.765905957717639	ADORA2A;F2
Choline metabolism in cancer	1/98	0.21800251374840374	0.27721307303809367	0	0	4.176940879444562	6.362519703204576	SLC22A4
AGE-RAGE signaling pathway in diabetic complications	1/100	0.22192691156038513	0.2787618523258496	0	0	4.092145949288806	6.1603458876211565	AGER
HIF-1 signaling pathway	1/109	0.23934917373986106	0.29702367343621316	0	0	3.749433106575964	5.361058744932435	IFNG
Vascular smooth muscle contraction	1/133	0.28396090387727224	0.3481901559447505	0	0	3.0640074211502784	3.857336278341556	ADORA2A
Autophagy	1/137	0.2911425929329805	0.3510080035180842	0	0	2.9732893157262907	3.668866926816198	TRAF6
Fluid shear stress and atherosclerosis	1/139	0.29470691822637646	0.3510080035180842	0	0	2.929902395740905	3.579678317757992	IFNG
Ubiquitin mediated proteolysis	1/140	0.2964824884084789	0.3510080035180842	0	0	2.9086771399207163	3.5362740390257685	TRAF6
Signaling pathways regulating pluripotency of stem cells	1/143	0.3017829564686885	0.35322323313948767	0	0	2.8467950560505892	3.410594866305226	IL6ST
Phospholipase D signaling pathway	1/148	0.3105302270346101	0.3593776784782566	0	0	2.749271137026239	3.215201203875706	F2
Non-alcoholic fatty liver disease	1/155	0.3225962281219006	0.36919346107284173	0	0	2.6233766233766236	2.9679671260643183	FASLG
Pathways of neurodegeneration	2/475	0.3337305522763588	0.3763224413803204	0	0	1.7157329105003523	1.8828819119512192	FASLG;AGER
Hippo signaling pathway	1/163	0.33613266608727643	0.3763224413803204	0	0	2.492819349962207	2.717794694415788	GDF5
Tight junction	1/169	0.34611068164657255	0.383326883974161	0	0	2.4030612244897958	2.5496399471999527	RUNX1
Alcoholism	1/186	0.3735903703808139	0.40935966116195566	0	0	2.1803640375068944	2.146776288649915	ADORA2A
Diabetic cardiomyopathy	1/203	0.3999373645428959	0.433616300504403	0	0	1.9951505354617094	1.8284503867148747	AGER
Rap1 signaling pathway	1/210	0.41046765980788213	0.44039759333554024	0	0	1.927643784786642	1.716486090768287	ADORA2A
cAMP signaling pathway	1/216	0.41934932166703004	0.44382556232978665	0	0	1.8732795443758898	1.627975467192003	ADORA2A
Regulation of actin cytoskeleton	1/218	0.4222806321196029	0.44382556232978665	0	0	1.8558262014483213	1.5998802666710514	F2
Human cytomegalovirus infection	1/225	0.4324264624271356	0.4498982386868179	0	0	1.7971938775510203	1.5066648999451786	FASLG
Calcium signaling pathway	1/240	0.45358310414097847	0.46719059726520784	0	0	1.6831184356587823	1.3306343458644796	ADORA2A
Parkinson disease	1/249	0.4659040445720373	0.47512986723683015	0	0	1.6212969058591178	1.2383069829953701	ADORA2A
MicroRNAs in cancer	1/310	0.5425251558593591	0.5478440299364117	0	0	1.2972062611452349	0.7932686422257892	HOXD10
Alzheimer disease	1/369	0.6063398885560332	0.6063398885560332	0	0	1.0859582963620231	0.5433207667028247	AGER
