Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mineral absorption	1/60	0.13964452305344063	0.20224379200843126	0	0	6.88031822898651	13.544974303558986	VDR
Cytosolic DNA-sensing pathway	1/63	0.1461007034145454	0.20918964352537184	0	0	6.54641211323239	12.591756250239605	NFKBIA
Acute myeloid leukemia	1/67	0.15463513630999146	0.21648919083398802	0	0	6.148423005565863	11.477180657220888	RUNX1
Long-term potentiation	1/67	0.15463513630999146	0.21648919083398802	0	0	6.148423005565863	11.477180657220888	CAMK4
Amphetamine addiction	1/69	0.15887094888113906	0.21997515998926948	0	0	5.966986794717887	10.977245117600177	CAMK4
Epithelial cell signaling in Helicobacter pylori infection	1/70	0.16098104828531062	0.22047404439075152	0	0	5.880212954747116	10.740024519792764	NFKBIA
Adherens junction	1/71	0.16308595979881008	0.2209551713403233	0	0	5.795918367346939	10.51076961698872	WAS
Non-small cell lung cancer	1/72	0.16518569591012358	0.22141912430505928	0	0	5.713998275366484	10.289111031016239	JAK3
Glioma	1/75	0.1714539764404576	0.22740211612102795	0	0	5.4815223386651954	9.666337985731483	CAMK4
Human papillomavirus infection	2/331	0.20050517153183683	0.26253466930146385	0	0	2.4849290780141846	3.993070404269077	TYK2;TNF
Hypertrophic cardiomyopathy	1/90	0.20211002319239676	0.26253466930146385	0	0	4.55423068103646	7.281955543769811	TNF
TGF-beta signaling pathway	1/94	0.2100954368002021	0.2692972228656752	0	0	4.357472021066491	6.79849904676328	TNF
Dilated cardiomyopathy	1/96	0.2140587201245348	0.2692972228656752	0	0	4.26530612244898	6.5749903239841245	TNF
Prostate cancer	1/97	0.2160330472811356	0.2692972228656752	0	0	4.220663265306122	6.46742313757927	NFKBIA
Aldosterone synthesis and secretion	1/98	0.21800251374840374	0.2692972228656752	0	0	4.176940879444562	6.362519703204576	CAMK4
Inflammatory mediator regulation of TRP channels	1/98	0.21800251374840374	0.2692972228656752	0	0	4.176940879444562	6.362519703204576	IL1R1
Longevity regulating pathway	1/102	0.2258320069783284	0.2762605133909648	0	0	4.010709234188725	5.967790506031058	CAMK4
Amyotrophic lateral sclerosis	2/364	0.23081235350249882	0.2796380436664889	0	0	2.2546040515653774	3.3055882286347833	TNFRSF1B;TNF
Parathyroid hormone synthesis, secretion and action	1/106	0.2335846623503299	0.27985964887083153	0	0	3.857142857142857	5.6090983677319475	VDR
Alzheimer disease	2/369	0.23543748238339798	0.27985964887083153	0	0	2.2233197093551316	3.215609236148146	TNF;AGER
HIF-1 signaling pathway	1/109	0.23934917373986106	0.28185042888992984	0	0	3.749433106575964	5.361058744932435	IL6R
Cholinergic synapse	1/113	0.2469691364760274	0.28813065922203196	0	0	3.614795918367347	5.055262825364014	CAMK4
Sphingolipid signaling pathway	1/119	0.25825901303237825	0.29853794167045555	0	0	3.429955032860602	4.6434466139665425	TNF
Lysosome	1/128	0.27488345891042104	0.314100886822936	0	0	3.1854411055760887	4.113704308580095	LAPTM5
Relaxin signaling pathway	1/129	0.2767079241059198	0.314100886822936	0	0	3.1603954081632653	4.060453122404681	NFKBIA
FoxO signaling pathway	1/131	0.28034336849839514	0.31538628956069453	0	0	3.111459968602826	3.956968446025251	IL10
Apelin signaling pathway	1/137	0.2911425929329805	0.32178918166276793	0	0	2.9732893157262907	3.668866926816198	CAMK4
Autophagy	1/137	0.2911425929329805	0.32178918166276793	0	0	2.9732893157262907	3.668866926816198	TRAF6
Ubiquitin mediated proteolysis	1/140	0.2964824884084789	0.3248416829518986	0	0	2.9086771399207163	3.5362740390257685	TRAF6
Breast cancer	1/147	0.30878940825208556	0.3354091848255412	0	0	2.7682415431926195	3.252948903166252	NFKB2
mTOR signaling pathway	1/154	0.32088526962227143	0.34264020315598476	0	0	2.640656262505002	3.0015590720273457	TNF
Oxytocin signaling pathway	1/154	0.32088526962227143	0.34264020315598476	0	0	2.640656262505002	3.0015590720273457	CAMK4
Alcoholism	1/186	0.3735903703808139	0.39556627452086174	0	0	2.1803640375068944	2.146776288649915	CAMK4
Diabetic cardiomyopathy	1/203	0.3999373645428959	0.4196161195854015	0	0	1.9951505354617094	1.8284503867148747	AGER
Proteoglycans in cancer	1/205	0.40296468626852044	0.4196161195854015	0	0	1.975390156062425	1.7954446526222325	TNF
Rap1 signaling pathway	1/210	0.41046765980788213	0.423925615867157	0	0	1.927643784786642	1.716486090768287	LCP2
Ras signaling pathway	1/232	0.4423976147030889	0.4531878004275545	0	0	1.7421150278293136	1.420775326637273	REL
Chemical carcinogenesis	1/239	0.4521970360135466	0.4572117689741063	0	0	1.6902761104441777	1.3414661241804442	VDR
Calcium signaling pathway	1/240	0.45358310414097847	0.4572117689741063	0	0	1.6831184356587823	1.3306343458644796	CAMK4
Prion disease	1/273	0.4974441859988057	0.4974441859988057	0	0	1.4764405762304922	1.0309569924227397	TNF
