Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Wnt signaling pathway	3/166	0.008271589822049126	0.020678974555122815	0	0	7.748466257668712	37.153342067959336	GSK3B;CSNK2A1;PSEN1
cGMP-PKG signaling pathway	3/167	0.008408253776849312	0.020724569168290557	0	0	7.700830306175402	36.79873691819302	INSR;ADRB2;INS
Hedgehog signaling pathway	2/56	0.008654668543521428	0.021035652709947915	0	0	15.351851851851851	72.91602120992282	GSK3B;BCL2
Endometrial cancer	2/58	0.00926028293931899	0.022061042660960685	0	0	14.802083333333334	69.30366021141536	GSK3B;BAX
Human papillomavirus infection	4/331	0.009328669468063376	0.022061042660960685	0	0	5.218189070602314	24.39327476073492	GSK3B;CASP3;BAX;PSEN1
Viral myocarditis	2/60	0.009884320404054672	0.02306341427612757	0	0	14.290229885057471	65.97521300057967	CASP3;ACTB
Neuroactive ligand-receptor interaction	4/341	0.01032455338743329	0.023773642668431922	0	0	5.06076635272868	23.1440505140097	LEP;NPY;GHRL;ADRB2
Basal cell carcinoma	2/63	0.010854501389380216	0.024669321339500495	0	0	13.585382513661202	61.44906812714711	GSK3B;BAX
Kaposi sarcoma-associated herpesvirus infection	3/193	0.012435473359891428	0.02782476130266609	0	0	6.638297872340425	29.12355460303055	GSK3B;CASP3;BAX
Mitophagy	2/68	0.01256089224520355	0.02782476130266609	0	0	12.553030303030303	54.94671101969335	CSNK2A1;SP1
Adipocytokine signaling pathway	2/69	0.012915373039423325	0.027903583727149156	0	0	12.365049751243781	53.77976800231812	LEP;NPY
Renin secretion	2/69	0.012915373039423325	0.027903583727149156	0	0	12.365049751243781	53.77976800231812	ACE;ADRB2
Epithelial cell signaling in Helicobacter pylori infection	2/70	0.013274200561286012	0.027987772267771712	0	0	12.182598039215685	52.65237170003471	CASP3;ADAM10
Prolactin signaling pathway	2/70	0.013274200561286012	0.027987772267771712	0	0	12.182598039215685	52.65237170003471	GSK3B;INS
Melanoma	2/72	0.014004803729585262	0.029176674436635963	0	0	11.833333333333334	50.50886613536219	BAX;IGF1R
Glioma	2/75	0.015132735762129949	0.03115563245144401	0	0	11.345319634703197	47.54704276850611	BAX;IGF1R
Pertussis	2/76	0.015517162822490733	0.031575622022510214	0	0	11.191441441441441	46.62140287744705	IL1B;CASP3
Bacterial invasion of epithelial cells	2/77	0.01590577711096841	0.031630806754766726	0	0	11.041666666666666	45.72434655376785	ACTB;CD2AP
Leishmaniasis	2/77	0.01590577711096841	0.031630806754766726	0	0	11.041666666666666	45.72434655376785	CR1;IL1B
Antigen processing and presentation	2/78	0.0162985561731684	0.03204772281240977	0	0	10.895833333333334	44.85464558420347	HSPA5;B2M
Human T-cell leukemia virus 1 infection	3/219	0.017400058246356317	0.03383344659013728	0	0	5.831560283687943	23.625293607147455	EGR1;BAX;B2M
Hypertrophic cardiomyopathy	2/90	0.021328695384006162	0.041016721892319544	0	0	9.40435606060606	36.18515879365064	ACE;ACTB
Endocytosis	3/252	0.025085456564103305	0.047716901073022594	0	0	5.050243527300692	18.612505965510472	TFRC;BIN1;IGF1R
Progesterone-mediated oocyte maturation	2/100	0.025948961945953097	0.04882869183378271	0	0	8.44047619047619	30.82144266223132	INS;IGF1R
Amoebiasis	2/102	0.02691772640191098	0.049585285477204435	0	0	8.270833333333334	29.898816321570965	IL1B;CASP3
Chagas disease	2/102	0.02691772640191098	0.049585285477204435	0	0	8.270833333333334	29.898816321570965	ACE;IL1B
TNF signaling pathway	2/112	0.03197607762407203	0.05768879983724335	0	0	7.515151515151516	25.872917364872013	IL1B;CASP3
Toxoplasmosis	2/112	0.03197607762407203	0.05768879983724335	0	0	7.515151515151516	25.872917364872013	CASP3;BCL2
Sphingolipid signaling pathway	2/119	0.03572213956233325	0.06314519619604363	0	0	7.063034188034188	23.533921331722766	BCL2;BAX
Growth hormone synthesis, secretion and action	2/119	0.03572213956233325	0.06314519619604363	0	0	7.063034188034188	23.533921331722766	GSK3B;GHRL
Thyroid hormone signaling pathway	2/121	0.0368223679095263	0.06443914384167103	0	0	6.943627450980392	22.92542614889691	GSK3B;ACTB
Oocyte meiosis	2/129	0.041351953471259945	0.07164942433139099	0	0	6.5036089238845145	20.718128222258283	INS;IGF1R
MicroRNAs in cancer	3/310	0.04235590968519419	0.0722355277244136	0	0	4.084066809896735	12.912378899302078	PLAU;CASP3;BCL2
Natural killer cell mediated cytotoxicity	2/131	0.04251576774636915	0.0722355277244136	0	0	6.4021317829457365	20.217165618082923	TYROBP;CASP3
Estrogen signaling pathway	2/137	0.046080253337353536	0.07753888782727758	0	0	6.1157407407407405	18.820401760879264	SP1;BCL2
Signaling pathways regulating pluripotency of stem cells	2/143	0.04975126914796579	0.08291878191327633	0	0	5.8537234042553195	17.565380826397597	GSK3B;IGF1R
Phospholipase D signaling pathway	2/148	0.052889062238365064	0.08731684803503666	0	0	5.651826484018265	16.61387585032132	INSR;INS
Adrenergic signaling in cardiomyocytes	2/150	0.05416366174115152	0.08858542808132258	0	0	5.574887387387387	16.25495026487543	BCL2;ADRB2
Phagosome	2/152	0.0554491879134877	0.08905237820799013	0	0	5.5	15.907585158720506	TFRC;ACTB
Protein export	1/23	0.05597578058787951	0.08905237820799013	0	0	18.4860853432282	53.29235549319145	HSPA5
Renin-angiotensin system	1/23	0.05597578058787951	0.08905237820799013	0	0	18.4860853432282	53.29235549319145	ACE
Cushing syndrome	2/155	0.057397667593508755	0.09049181827805435	0	0	5.391339869281046	15.407110195493528	GSK3B;SP1
JAK-STAT signaling pathway	2/162	0.062035997186313606	0.09678225321892649	0	0	5.153645833333333	14.327343946785978	LEP;BCL2
Hippo signaling pathway	2/163	0.06270887331062412	0.09678225321892649	0	0	5.121376811594203	14.182384623506447	GSK3B;ACTB
Maturity onset diabetes of the young	1/26	0.06304672495404354	0.09678225321892649	0	0	16.26530612244898	44.95534064809558	INS
NOD-like receptor signaling pathway	2/181	0.07523531338174881	0.11448852036353081	0	0	4.602188081936685	11.90647986328784	IL1B;BCL2
Alcoholism	2/186	0.07884713359091254	0.11895041705525598	0	0	4.475996376811594	11.37012436768999	BDNF;NPY
Neutrophil extracellular trap formation	2/189	0.08104024470756385	0.12121404122926217	0	0	4.403520499108734	11.065207700859313	CR1;ACTB
African trypanosomiasis	1/37	0.08853222789026767	0.1301944527798054	0	0	11.289115646258503	27.36920368672352	IL1B
Thyroid cancer	1/37	0.08853222789026767	0.1301944527798054	0	0	11.289115646258503	27.36920368672352	BAX
Viral carcinogenesis	2/203	0.09152002195394623	0.13346669868283825	0	0	4.093905472636816	9.789336578359592	CASP3;BAX
Graft-versus-host disease	1/42	0.09989076947033614	0.14447012113478366	0	0	9.909905425584869	22.829231064333683	IL1B
Regulation of actin cytoskeleton	2/218	0.10316389948082048	0.14798100335363593	0	0	3.806712962962963	8.646706001531626	ACTB;INS
ABC transporters	1/45	0.10663918735293466	0.1517224210305981	0	0	9.232838589981448	20.665901611884028	ABCA7
Thermogenesis	2/232	0.11438014460998691	0.16013220245398166	0	0	3.572463768115942	7.745915171502187	ATP5F1A;ACTB
Coronavirus disease	2/232	0.11438014460998691	0.16013220245398166	0	0	3.572463768115942	7.745915171502187	ACE;IL1B
Cocaine addiction	1/49	0.11555999902224065	0.1604999986420009	0	0	8.46173469387755	18.260130793597916	BDNF
Vibrio cholerae infection	1/50	0.1177765260040411	0.1622904885882456	0	0	8.28862973760933	17.7290996615035	ACTB
Chemical carcinogenesis	2/239	0.12010318686503207	0.16420357579203604	0	0	3.465717299578059	7.345255160108276	BCL2;ADRB2
Notch signaling pathway	1/59	0.1374818510452552	0.1865063870768966	0	0	6.9992962702322306	13.8884471557023	PSEN1
Long-term depression	1/60	0.13964452305344063	0.1865480269797871	0	0	6.88031822898651	13.544974303558986	IGF1R
Mineral absorption	1/60	0.13964452305344063	0.1865480269797871	0	0	6.88031822898651	13.544974303558986	TF
Cytosolic DNA-sensing pathway	1/63	0.1461007034145454	0.19369411437534426	0	0	6.54641211323239	12.591756250239605	IL1B
Cortisol synthesis and secretion	1/65	0.15037842149138922	0.19638972955965012	0	0	6.341198979591836	12.01403781811508	SP1
Inflammatory bowel disease	1/65	0.15037842149138922	0.19638972955965012	0	0	6.341198979591836	12.01403781811508	IL1B
Non-small cell lung cancer	1/72	0.16518569591012358	0.21412960580941945	0	0	5.713998275366484	10.289111031016239	BAX
Cytokine-cytokine receptor interaction	2/295	0.16811632853906308	0.21632615804658853	0	0	2.795364050056883	4.98441114256764	IL1B;LEP
Thyroid hormone synthesis	1/75	0.1714539764404576	0.2169164192048832	0	0	5.4815223386651954	9.666337985731483	HSPA5
Chronic myeloid leukemia	1/76	0.17353313536390655	0.2169164192048832	0	0	5.408163265306122	9.4717853003048	BAX
Gastric acid secretion	1/76	0.17353313536390655	0.2169164192048832	0	0	5.408163265306122	9.4717853003048	ACTB
Pancreatic cancer	1/76	0.17353313536390655	0.2169164192048832	0	0	5.408163265306122	9.4717853003048	BAX
Arrhythmogenic right ventricular cardiomyopathy	1/77	0.1756071809118701	0.2179521748906189	0	0	5.336734693877551	9.283280446293812	ACTB
B cell receptor signaling pathway	1/81	0.18385247549919195	0.2265787550166098	0	0	5.0688775510204085	8.584760541358477	GSK3B
ErbB signaling pathway	1/85	0.19201693664513086	0.23419286034204645	0	0	4.826530612244898	7.964604221414354	GSK3B
Taste transduction	1/86	0.19404551285483848	0.23419286034204645	0	0	4.769507803121249	7.820383303288144	HTR3A
Insulin secretion	1/86	0.19404551285483848	0.23419286034204645	0	0	4.769507803121249	7.820383303288144	INS
PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.20010134077429026	0.2398474975034301	0	0	4.6062152133580705	7.411084001248333	CSNK2A1
Salivary secretion	1/93	0.2081064570390282	0.24442033544852304	0	0	4.40505767524401	6.914643337844717	ADRB2
GnRH signaling pathway	1/93	0.2081064570390282	0.24442033544852304	0	0	4.40505767524401	6.914643337844717	EGR1
Rheumatoid arthritis	1/93	0.2081064570390282	0.24442033544852304	0	0	4.40505767524401	6.914643337844717	IL1B
TGF-beta signaling pathway	1/94	0.2100954368002021	0.24511134293356912	0	0	4.357472021066491	6.79849904676328	SP1
Dilated cardiomyopathy	1/96	0.2140587201245348	0.24773012925954974	0	0	4.26530612244898	6.5749903239841245	ACTB
Fc gamma R-mediated phagocytosis	1/97	0.2160330472811356	0.24773012925954974	0	0	4.220663265306122	6.46742313757927	BIN1
Choline metabolism in cancer	1/98	0.21800251374840374	0.24773012925954974	0	0	4.176940879444562	6.362519703204576	SP1
Inflammatory mediator regulation of TRP channels	1/98	0.21800251374840374	0.24773012925954974	0	0	4.176940879444562	6.362519703204576	IL1B
Melanogenesis	1/101	0.22388186624120487	0.25276984898200555	0	0	4.051020408163265	6.062906014187368	GSK3B
T cell receptor signaling pathway	1/104	0.22971789307458146	0.2544343752408339	0	0	3.932435109966317	5.78423168094792	GSK3B
Toll-like receptor signaling pathway	1/104	0.22971789307458146	0.2544343752408339	0	0	3.932435109966317	5.78423168094792	IL1B
C-type lectin receptor signaling pathway	1/104	0.22971789307458146	0.2544343752408339	0	0	3.932435109966317	5.78423168094792	IL1B
Th17 cell differentiation	1/107	0.23551090700841826	0.25921011777656094	0	0	3.8205621871390067	5.524525481436682	IL1B
Ribosome biogenesis in eukaryotes	1/108	0.23743240698267418	0.2596916951372999	0	0	3.7846652679763495	5.441865346754643	CSNK2A1
Cholinergic synapse	1/113	0.2469691364760274	0.26844471356089933	0	0	3.614795918367347	5.055262825364014	BCL2
Leukocyte transendothelial migration	1/114	0.24886240785882746	0.26883284799564694	0	0	3.582625970742279	4.982913653406146	ACTB
Cell cycle	1/124	0.2675403902734135	0.2854851725478498	0	0	3.2896963663514187	4.337414433160371	GSK3B
Platelet activation	1/124	0.2675403902734135	0.2854851725478498	0	0	3.2896963663514187	4.337414433160371	ACTB
Lysosome	1/128	0.27488345891042104	0.29154306248074957	0	0	3.1854411055760887	4.113704308580095	SORT1
Dopaminergic synapse	1/132	0.28215436939905053	0.2974518954508063	0	0	3.087552578283222	3.906683206158155	GSK3B
Oxidative phosphorylation	1/133	0.28396090387727224	0.29756382142827925	0	0	3.0640074211502784	3.857336278341556	ATP5F1A
Apelin signaling pathway	1/137	0.2911425929329805	0.30327353430518805	0	0	2.9732893157262907	3.668866926816198	EGR1
Ubiquitin mediated proteolysis	1/140	0.2964824884084789	0.30700849391410534	0	0	2.9086771399207163	3.5362740390257685	SYVN1
Spinocerebellar ataxia	1/143	0.3017829564686885	0.3106589257765911	0	0	2.8467950560505892	3.410594866305226	SP1
Oxytocin signaling pathway	1/154	0.32088526962227143	0.32839135780057016	0	0	2.640656262505002	3.0015590720273457	ACTB
Tight junction	1/169	0.34611068164657255	0.35214749586133837	0	0	2.4030612244897958	2.5496399471999527	ACTB
Axon guidance	1/182	0.36722819876446505	0.37147361146694446	0	0	2.2289998872477166	2.2329492942532405	GSK3B
Chemokine signaling pathway	1/192	0.38301625183987076	0.3852174946665367	0	0	2.111229832247035	2.02610052252205	GSK3B
Calcium signaling pathway	1/240	0.45358310414097847	0.45358310414097847	0	0	1.6831184356587823	1.3306343458644796	ADRB2
