Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Apoptosis	3/142	0.0012361936433520396	0.004432206477384142	0	0	15.852118305355715	106.14131804185993	CASP3;BCL2;BAX
Breast cancer	3/147	0.0013655214674009365	0.004694923793471294	0	0	15.29783950617284	100.90789801704979	GSK3B;BAX;IGF1R
Aldosterone-regulated sodium reabsorption	2/37	0.0014020717242409484	0.004694923793471294	0	0	40.683673469387756	267.2837742480994	INSR;INS
Gastric cancer	3/149	0.0014195460346008945	0.004694923793471294	0	0	15.08675799086758	98.93018071055803	GSK3B;BCL2;BAX
Human papillomavirus infection	4/331	0.001437221569429988	0.004694923793471294	0	0	9.241590214067278	60.48660991296997	GSK3B;CASP3;BAX;PSEN1
Hepatitis C	3/157	0.001649058020438449	0.00526981584792287	0	0	14.297258297258297	91.61041242611627	GSK3B;CASP3;BAX
Necroptosis	3/159	0.001709849718117101	0.005347827841770507	0	0	14.112535612535613	89.91590090262773	IL1B;BCL2;BAX
Hepatitis B	3/162	0.001803645518745799	0.005523664401159009	0	0	13.844164919636619	87.46667771117615	CASP3;BCL2;BAX
Type I diabetes mellitus	2/43	0.0018904204196260454	0.005671261258878136	0	0	34.71951219512195	217.72453437258292	IL1B;INS
Influenza A	3/172	0.0021393678401347206	0.006227960818554115	0	0	13.018408941485864	80.02734791170437	IL1B;CASP3;BAX
Type II diabetes mellitus	2/46	0.002160721100314693	0.006227960818554115	0	0	32.3474025974026	198.5261432195098	INSR;INS
Malaria	2/50	0.002547877166796628	0.007202652759982777	0	0	29.645833333333332	177.0595839464994	CR1;IL1B
Transcriptional misregulation in cancer	3/192	0.0029217809253338717	0.008071187791422662	0	0	11.629041740152852	67.86199340870486	PLAU;BAX;IGF1R
Kaposi sarcoma-associated herpesvirus infection	3/193	0.0029649261274613857	0.008071187791422662	0	0	11.567251461988304	67.33185060721634	GSK3B;CASP3;BAX
Pathogenic Escherichia coli infection	3/197	0.003141442393192106	0.008361215000618427	0	0	11.326460481099657	65.27522111731777	IL1B;CASP3;BAX
Hedgehog signaling pathway	2/56	0.0031852247621403534	0.008361215000618427	0	0	26.343915343915345	151.45729225683525	GSK3B;BCL2
Focal adhesion	3/201	0.0033243119085999084	0.008502567876551011	0	0	11.095398428731762	63.315808706645385	GSK3B;BCL2;IGF1R
Epstein-Barr virus infection	3/202	0.0033710306786318804	0.008502567876551011	0	0	11.039084310441094	62.84039303544849	CASP3;BCL2;BAX
Endometrial cancer	2/58	0.0034125952701803378	0.008502567876551011	0	0	25.400510204081634	144.28206600498726	GSK3B;BAX
Rap1 signaling pathway	3/210	0.003759377015205102	0.0092104736872525	0	0	10.608158883521202	59.23067658383079	INSR;INS;IGF1R
Human immunodeficiency virus 1 infection	3/212	0.0038605585243045716	0.009303313165127409	0	0	10.505582137161085	58.37892543116343	CASP3;BCL2;BAX
Basal cell carcinoma	2/63	0.004013249341598154	0.009515284729273044	0	0	23.31264637002342	128.64277412661008	GSK3B;BAX
Adipocytokine signaling pathway	2/69	0.004794036255489164	0.011150416734369145	0	0	21.218550106609808	113.31517536894962	LEP;NPY
Epithelial cell signaling in Helicobacter pylori infection	2/70	0.004930456379142819	0.011150416734369145	0	0	20.90546218487395	111.05658271288345	CASP3;ADAM10
Prolactin signaling pathway	2/70	0.004930456379142819	0.011150416734369145	0	0	20.90546218487395	111.05658271288345	GSK3B;INS
Adherens junction	2/71	0.005068659183828349	0.011289286363981322	0	0	20.60144927536232	108.87204547205991	INSR;IGF1R
Melanoma	2/72	0.005208639381627921	0.011427910285064244	0	0	20.306122448979593	106.75815162079977	BAX;IGF1R
Glioma	2/75	0.005639191620392201	0.012190605414671376	0	0	19.468688845401175	100.8091541783213	BAX;IGF1R
Pertussis	2/76	0.005786228730415143	0.012327182947406175	0	0	19.204633204633204	98.94754273926414	IL1B;CASP3
Leishmaniasis	2/77	0.0059350169562527024	0.012463535608130676	0	0	18.947619047619046	97.14227134502042	CR1;IL1B
Herpes simplex virus 1 infection	4/498	0.006229648457676098	0.01289800455321671	0	0	6.065400186857676	30.802742873162103	IL1B;CASP3;BCL2;BAX
Hematopoietic cell lineage	2/99	0.009640933700327758	0.019683572971502507	0	0	14.6340206185567	67.92727962001706	CR1;IL1B
Progesterone-mediated oocyte maturation	2/100	0.009828577820710147	0.01979179369375879	0	0	14.48396501457726	66.95156387938638	INS;IGF1R
Amoebiasis	2/102	0.010208747246936652	0.02000914460399584	0	0	14.192857142857143	65.06730050963371	IL1B;CASP3
Chagas disease	2/102	0.010208747246936652	0.02000914460399584	0	0	14.192857142857143	65.06730050963371	ACE;IL1B
MicroRNAs in cancer	3/310	0.010987739505410989	0.02125260141178178	0	0	7.116539992761491	32.10253554681002	PLAU;CASP3;BCL2
TNF signaling pathway	2/112	0.012205933737396214	0.023003490505092865	0	0	12.896103896103897	56.818081065593866	IL1B;CASP3
Toxoplasmosis	2/112	0.012205933737396214	0.023003490505092865	0	0	12.896103896103897	56.818081065593866	CASP3;BCL2
Serotonergic synapse	2/113	0.01241436662066965	0.023100150547322007	0	0	12.77927927927928	56.08699005654072	APP;CASP3
Sphingolipid signaling pathway	2/119	0.013697658666623409	0.025169447799920513	0	0	12.12026862026862	52.00238049873368	BCL2;BAX
Osteoclast differentiation	2/127	0.015494558984158234	0.028119755193472352	0	0	11.34	47.256800408587836	IL1B;TREM2
Oocyte meiosis	2/129	0.015958860095968797	0.02860917602570016	0	0	11.16029246344207	46.17840094870402	INS;IGF1R
Yersinia infection	2/137	0.017875243151028102	0.03165856317109796	0	0	10.494708994708995	42.234262373458584	GSK3B;IL1B
Fluid shear stress and atherosclerosis	2/139	0.018368947949325178	0.03214565891131906	0	0	10.340458811261731	41.331782267442875	IL1B;BCL2
Signaling pathways regulating pluripotency of stem cells	2/143	0.019373630710996383	0.03350498487666433	0	0	10.045086119554204	39.61623634122261	GSK3B;IGF1R
Phospholipase D signaling pathway	2/148	0.02066149553282785	0.03531674236425225	0	0	9.698630136986301	37.62567491079582	INSR;INS
JAK-STAT signaling pathway	2/162	0.024452155939597115	0.04131571176000892	0	0	8.84375	32.81948249116212	LEP;BCL2
Wnt signaling pathway	2/166	0.025583956145223512	0.04272946886750402	0	0	8.626306620209059	31.622227139558046	GSK3B;PSEN1
cGMP-PKG signaling pathway	2/167	0.0258702226476725	0.04272946886750402	0	0	8.573593073593074	31.333590608849587	INSR;INS
Protein processing in endoplasmic reticulum	2/171	0.02702842478635271	0.044146427151042764	0	0	8.368977176669484	30.219256789750098	BCL2;BAX
NOD-like receptor signaling pathway	2/181	0.030014385830831856	0.04848477711134377	0	0	7.897446129289705	27.68906595689205	IL1B;BCL2
Alcoholism	2/186	0.031554819550410944	0.05041911384685227	0	0	7.680900621118012	26.545414851325493	BDNF;NPY
Renin-angiotensin system	1/23	0.0339548558617346	0.05367057862016114	0	0	31.266457680250785	105.76577819907342	ACE
Viral carcinogenesis	2/203	0.037020646417589724	0.05789398961048606	0	0	7.025230987917555	23.157124963281667	CASP3;BAX
Maturity onset diabetes of the young	1/26	0.03830073589051536	0.059265349220060604	0	0	27.510344827586206	89.74661743899148	INS
cAMP signaling pathway	2/216	0.041429298853694965	0.06343861386972041	0	0	6.594125500667556	20.994158811242972	BDNF;NPY
Coronavirus disease	2/232	0.04711364464141043	0.071399028477189	0	0	6.130434782608695	18.72965913443862	ACE;IL1B
African trypanosomiasis	1/37	0.05407452407786471	0.08025838915404694	0	0	19.093869731800766	55.70430487305193	IL1B
Thyroid cancer	1/37	0.05407452407786471	0.08025838915404694	0	0	19.093869731800766	55.70430487305193	BAX
Endocytosis	2/252	0.054597543642208805	0.08025838915404694	0	0	5.634285714285714	16.383186606197004	BIN1;IGF1R
Graft-versus-host disease	1/42	0.0611614760831625	0.08901719786361274	0	0	16.761143818334734	46.83462101550951	IL1B
ABC transporters	1/45	0.06538898203182864	0.09423706233998833	0	0	15.615987460815047	42.59106770539062	ABCA7
Cocaine addiction	1/49	0.07099704156206502	0.10132587485071415	0	0	14.311781609195402	37.85633785017516	BDNF
Cytokine-cytokine receptor interaction	2/295	0.07198289984383327	0.10135155199262576	0	0	4.796928327645051	12.622285540195653	IL1B;LEP
Cholesterol metabolism	1/50	0.0723939657090184	0.10135155199262576	0	0	14.019000703729768	36.80874147674154	APOE
Notch signaling pathway	1/59	0.0848752478256348	0.11739854721975519	0	0	11.838287752675386	29.199998252267804	PSEN1
Viral myocarditis	1/60	0.08625199387573851	0.11739854721975519	0	0	11.637054354178844	28.516393460743195	CASP3
Long-term depression	1/60	0.08625199387573851	0.11739854721975519	0	0	11.637054354178844	28.516393460743195	IGF1R
Cytosolic DNA-sensing pathway	1/63	0.09037022967981909	0.12187544736636151	0	0	11.07230255839822	26.616048028452756	IL1B
Neuroactive ligand-receptor interaction	2/341	0.09228713044924715	0.1233022045874933	0	0	4.136325326590813	9.85624519918134	LEP;NPY
Inflammatory bowel disease	1/65	0.09310574632116841	0.1233022045874933	0	0	10.725215517241379	25.461869434390834	IL1B
Renin secretion	1/69	0.098552942914148	0.12935073757481924	0	0	10.092292089249494	23.385469502095955	ACE
Non-small cell lung cancer	1/72	0.10261757102953976	0.13349365434816235	0	0	9.664400194269062	22.00338548313555	BAX
Chronic myeloid leukemia	1/76	0.10800952509913052	0.13806434947454074	0	0	9.14712643678161	20.3572579045293	BAX
Pancreatic cancer	1/76	0.10800952509913052	0.13806434947454074	0	0	9.14712643678161	20.3572579045293	BAX
Bacterial invasion of epithelial cells	1/77	0.1093526123750557	0.13857615533735507	0	0	9.026315789473685	19.976840295907547	CD2AP
B cell receptor signaling pathway	1/81	0.11470543902882316	0.14411709006185475	0	0	8.573275862068966	18.564467269525416	GSK3B
ErbB signaling pathway	1/85	0.12002716124830684	0.14952536189407717	0	0	8.163382594417078	17.306674925558667	GSK3B
Insulin secretion	1/86	0.12135275220631468	0.14990634096074168	0	0	8.066937119675456	17.0136033150249	INS
Hypertrophic cardiomyopathy	1/90	0.12663583920182195	0.1551289030222319	0	0	7.702828361100349	15.917430476118055	ACE
Rheumatoid arthritis	1/93	0.130577989553445	0.15863606995335877	0	0	7.450524737631184	15.167663594496686	IL1B
Fc gamma R-mediated phagocytosis	1/97	0.135807441882233	0.16363683571055943	0	0	7.1386494252873565	14.2524368267114	BIN1
Inflammatory mediator regulation of TRP channels	1/98	0.13711004640271124	0.1638632261886061	0	0	7.064699608958407	14.037356193959155	IL1B
Melanogenesis	1/101	0.14100648221984982	0.16716091037353165	0	0	6.8517241379310345	13.422181001815327	GSK3B
T cell receptor signaling pathway	1/104	0.1448859074147043	0.1677025857477286	0	0	6.651155005021761	12.848759048563156	GSK3B
Toll-like receptor signaling pathway	1/104	0.1448859074147043	0.1677025857477286	0	0	6.651155005021761	12.848759048563156	IL1B
C-type lectin receptor signaling pathway	1/104	0.1448859074147043	0.1677025857477286	0	0	6.651155005021761	12.848759048563156	IL1B
Parathyroid hormone synthesis, secretion and action	1/106	0.14746277593480303	0.16935178173762536	0	0	6.523809523809524	12.487742462791424	BCL2
Th17 cell differentiation	1/107	0.14874839367635548	0.1695039834916609	0	0	6.461938841899805	12.31321821731818	IL1B
Cholinergic synapse	1/113	0.1564228347708119	0.17687812854853344	0	0	6.113916256157635	11.34249133434297	BCL2
Growth hormone synthesis, secretion and action	1/119	0.16403037337016033	0.1840646174459051	0	0	5.801285797779077	10.487005597367974	GSK3B
Thyroid hormone signaling pathway	1/121	0.166551449837356	0.18547775095523736	0	0	5.704022988505747	10.224181762604308	GSK3B
Cell cycle	1/124	0.17031928931456847	0.18824763555820728	0	0	5.5640594336977856	9.848832720808518	GSK3B
Natural killer cell mediated cytotoxicity	1/131	0.17904699159160314	0.19620638644103888	0	0	5.262599469496021	9.052234105349967	CASP3
Dopaminergic synapse	1/132	0.18028653836851966	0.19620638644103888	0	0	5.222163727296657	8.946651703406395	GSK3B
Oxidative phosphorylation	1/133	0.18152427589102918	0.19620638644103888	0	0	5.182340647857889	8.842969274321403	ATP5F1A
Estrogen signaling pathway	1/137	0.18645718406173262	0.20006719749689555	0	0	5.028904665314402	8.446315147566118	BCL2
Adrenergic signaling in cardiomyocytes	1/150	0.20229145103244892	0.21548437175195648	0	0	4.587132608192548	7.330447973621347	BCL2
Cushing syndrome	1/155	0.2083018774030301	0.22029047466363616	0	0	4.437080161218092	6.9607445684533715	GSK3B
Hippo signaling pathway	1/163	0.21782760935328782	0.22871898982095223	0	0	4.216262239250745	6.425799996664095	GSK3B
Axon guidance	1/182	0.24000929105793992	0.25022245237955437	0	0	3.770051438369213	5.380156123099872	GSK3B
Neutrophil extracellular trap formation	1/189	0.24802719422198705	0.2567605461312119	0	0	3.628393250183419	5.058767133765583	CR1
Chemokine signaling pathway	1/192	0.25143835105253676	0.25847159164141886	0	0	3.570861166275501	4.929778966484762	GSK3B
Regulation of actin cytoskeleton	1/218	0.280381770826975	0.28535547943026707	0	0	3.1388844748132847	3.9914153456413297	INS
Human T-cell leukemia virus 1 infection	1/219	0.28147309195502535	0.28535547943026707	0	0	3.124327744384688	3.960767844335918	BAX
Thermogenesis	1/232	0.2955154938047619	0.29753957252945207	0	0	2.9465591879384982	3.5919558655424773	ATP5F1A
Chemical carcinogenesis	1/239	0.3029665219521898	0.3029665219521898	0	0	2.858881483627934	3.4138846317300957	BCL2
