Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ascorbate and aldarate metabolism	1/30	0.0723939657090184	0.2569517283017194	0	0	14.019000703729768	36.80874147674154	ALDH7A1
beta-Alanine metabolism	1/30	0.0723939657090184	0.2569517283017194	0	0	14.019000703729768	36.80874147674154	ALDH7A1
Tuberculosis	2/180	0.07451958870561042	0.2569517283017194	0	0	4.628277153558052	12.018216055401327	TLR1;MAPK10
Galactose metabolism	1/31	0.07471646000262763	0.2569517283017194	0	0	13.551020408163266	35.15209038871121	GCK
Starch and sucrose metabolism	1/36	0.08624372197430759	0.2829403577194413	0	0	11.612244897959183	28.456712045041098	GCK
Alanine, aspartate and glutamate metabolism	1/37	0.08853222789026767	0.2829403577194413	0	0	11.289115646258503	27.36920368672352	ALDH5A1
Aldosterone-regulated sodium reabsorption	1/37	0.08853222789026767	0.2829403577194413	0	0	11.289115646258503	27.36920368672352	INS
Diabetic cardiomyopathy	2/203	0.09152002195394623	0.2829403577194413	0	0	4.093905472636816	9.789336578359592	MAPK10;INS
Glycine, serine and threonine metabolism	1/40	0.09536409657552716	0.2829403577194413	0	0	10.419152276295133	24.485561288951835	ALDH7A1
Rap1 signaling pathway	2/210	0.09690303549603671	0.2829403577194413	0	0	3.9547275641025643	9.230509860987297	RAPGEF2;INS
Tryptophan metabolism	1/42	0.09989076947033614	0.2829403577194413	0	0	9.909905425584869	22.829231064333683	ALDH7A1
Type I diabetes mellitus	1/43	0.10214577427941592	0.2829403577194413	0	0	9.673469387755102	22.068611238785657	INS
Fatty acid degradation	1/43	0.10214577427941592	0.2829403577194413	0	0	9.673469387755102	22.068611238785657	ALDH7A1
Human T-cell leukemia virus 1 infection	2/219	0.10395435029691961	0.2829403577194413	0	0	3.788978494623656	8.577502457974575	MAPK10;BUB1B
ABC transporters	1/45	0.10663918735293466	0.2829403577194413	0	0	9.232838589981448	20.665901611884028	ABCC8
Glycosphingolipid biosynthesis	1/45	0.10663918735293466	0.2829403577194413	0	0	9.232838589981448	20.665901611884028	B3GNT2
Pyruvate metabolism	1/47	0.11111056030365549	0.2829403577194413	0	0	8.830523513753327	19.402687070536402	ALDH7A1
Amino sugar and nucleotide sugar metabolism	1/48	0.11333801483691312	0.2829403577194413	0	0	8.642205818497612	18.81737166641443	GCK
Valine, leucine and isoleucine degradation	1/48	0.11333801483691312	0.2829403577194413	0	0	8.642205818497612	18.81737166641443	ALDH7A1
Ras signaling pathway	2/232	0.11438014460998691	0.2829403577194413	0	0	3.572463768115942	7.745915171502187	MAPK10;INS
Arginine and proline metabolism	1/50	0.1177765260040411	0.28631879597534127	0	0	8.28862973760933	17.7290996615035	ALDH7A1
Ovarian steroidogenesis	1/51	0.11998760892209076	0.2867500484409288	0	0	8.122448979591837	17.22257115519733	INS
Endocrine and other factor-regulated calcium reabsorption	1/53	0.12439349491287167	0.2875325046346706	0	0	7.8092621664050235	16.276887238960814	DNM1
Glycosaminoglycan biosynthesis	1/53	0.12439349491287167	0.2875325046346706	0	0	7.8092621664050235	16.276887238960814	B3GNT2
Regulation of lipolysis in adipocytes	1/55	0.12877776139221664	0.2928655541339121	0	0	7.519274376417234	15.412009607623004	INS
Glycerolipid metabolism	1/61	0.1418018805927374	0.31736611370755513	0	0	6.76530612244898	13.214837540593157	ALDH7A1
Lysine degradation	1/63	0.1461007034145454	0.31969475786237744	0	0	6.54641211323239	12.591756250239605	ALDH7A1
GnRH secretion	1/64	0.14824219418025958	0.31969475786237744	0	0	6.442176870748299	12.297522293260638	KCNJ11
Cortisol synthesis and secretion	1/65	0.15037842149138922	0.31969475786237744	0	0	6.341198979591836	12.01403781811508	POMC
Fc epsilon RI signaling pathway	1/68	0.15675564908065587	0.31969475786237744	0	0	6.0563508985683825	11.222824361971771	MAPK10
Mitophagy	1/68	0.15675564908065587	0.31969475786237744	0	0	6.0563508985683825	11.222824361971771	MAPK10
Central carbon metabolism in cancer	1/70	0.16098104828531062	0.31969475786237744	0	0	5.880212954747116	10.740024519792764	GCK
Epithelial cell signaling in Helicobacter pylori infection	1/70	0.16098104828531062	0.31969475786237744	0	0	5.880212954747116	10.740024519792764	MAPK10
RIG-I-like receptor signaling pathway	1/70	0.16098104828531062	0.31969475786237744	0	0	5.880212954747116	10.740024519792764	MAPK10
p53 signaling pathway	1/73	0.1672802691231711	0.3257975330075485	0	0	5.634353741496598	10.074701240888364	TSC2
Gastric acid secretion	1/76	0.17353313536390655	0.3257975330075485	0	0	5.408163265306122	9.4717853003048	SST
Pancreatic cancer	1/76	0.17353313536390655	0.3257975330075485	0	0	5.408163265306122	9.4717853003048	MAPK10
Pertussis	1/76	0.17353313536390655	0.3257975330075485	0	0	5.408163265306122	9.4717853003048	MAPK10
Bacterial invasion of epithelial cells	1/77	0.1756071809118701	0.3257975330075485	0	0	5.336734693877551	9.283280446293812	DNM1
ErbB signaling pathway	1/85	0.19201693664513086	0.3507745809299003	0	0	4.826530612244898	7.964604221414354	MAPK10
Colorectal cancer	1/86	0.19404551285483848	0.3507745809299003	0	0	4.769507803121249	7.820383303288144	MAPK10
Th1 and Th2 cell differentiation	1/92	0.20611256943631576	0.3532663605126274	0	0	4.453689167974883	7.03385741012878	MAPK10
Salivary secretion	1/93	0.2081064570390282	0.3532663605126274	0	0	4.40505767524401	6.914643337844717	ADRA1D
GnRH signaling pathway	1/93	0.2081064570390282	0.3532663605126274	0	0	4.40505767524401	6.914643337844717	MAPK10
IL-17 signaling pathway	1/94	0.2100954368002021	0.3532663605126274	0	0	4.357472021066491	6.79849904676328	MAPK10
Prostate cancer	1/97	0.2160330472811356	0.3532663605126274	0	0	4.220663265306122	6.46742313757927	INS
Aldosterone synthesis and secretion	1/98	0.21800251374840374	0.3532663605126274	0	0	4.176940879444562	6.362519703204576	POMC
Inflammatory mediator regulation of TRP channels	1/98	0.21800251374840374	0.3532663605126274	0	0	4.176940879444562	6.362519703204576	MAPK10
PI3K-Akt signaling pathway	2/354	0.2215840331594591	0.3532663605126274	0	0	2.319839015151515	3.495889243162455	TSC2;INS
AGE-RAGE signaling pathway in diabetic complications	1/100	0.22192691156038513	0.3532663605126274	0	0	4.092145949288806	6.1603458876211565	MAPK10
Melanogenesis	1/101	0.22388186624120487	0.3532663605126274	0	0	4.051020408163265	6.062906014187368	POMC
Chagas disease	1/102	0.2258320069783284	0.3532663605126274	0	0	4.010709234188725	5.967790506031058	MAPK10
T cell receptor signaling pathway	1/104	0.22971789307458146	0.3532663605126274	0	0	3.932435109966317	5.78423168094792	MAPK10
C-type lectin receptor signaling pathway	1/104	0.22971789307458146	0.3532663605126274	0	0	3.932435109966317	5.78423168094792	MAPK10
Alzheimer disease	2/369	0.23543748238339798	0.3532663605126274	0	0	2.2233197093551316	3.215609236148146	MAPK10;INS
Th17 cell differentiation	1/107	0.23551090700841826	0.3532663605126274	0	0	3.8205621871390067	5.524525481436682	MAPK10
Glucagon signaling pathway	1/107	0.23551090700841826	0.3532663605126274	0	0	3.8205621871390067	5.524525481436682	GCK
HIF-1 signaling pathway	1/109	0.23934917373986106	0.3552445631296885	0	0	3.749433106575964	5.361058744932435	INS
TNF signaling pathway	1/112	0.24507118869589983	0.35533314533795773	0	0	3.647545504688362	5.129202360192396	MAPK10
Toxoplasmosis	1/112	0.24507118869589983	0.35533314533795773	0	0	3.647545504688362	5.129202360192396	MAPK10
Serotonergic synapse	1/113	0.2469691364760274	0.35533314533795773	0	0	3.614795918367347	5.055262825364014	GABRB3
Sphingolipid signaling pathway	1/119	0.25825901303237825	0.3641452083756533	0	0	3.429955032860602	4.6434466139665425	MAPK10
Neurotrophin signaling pathway	1/119	0.25825901303237825	0.3641452083756533	0	0	3.429955032860602	4.6434466139665425	MAPK10
Thyroid hormone signaling pathway	1/121	0.26198531339212133	0.3657418731513773	0	0	3.372448979591837	4.517283552621874	TSC2
Cell cycle	1/124	0.2675403902734135	0.3698352453779539	0	0	3.2896963663514187	4.337414433160371	BUB1B
Osteoclast differentiation	1/127	0.2730544838638846	0.3715792123708066	0	0	3.2108843537414966	4.167997377843627	MAPK10
Oocyte meiosis	1/129	0.2767079241059198	0.3715792123708066	0	0	3.1603954081632653	4.060453122404681	INS
Relaxin signaling pathway	1/129	0.2767079241059198	0.3715792123708066	0	0	3.1603954081632653	4.060453122404681	MAPK10
Vascular smooth muscle contraction	1/133	0.28396090387727224	0.37772157968580555	0	0	3.0640074211502784	3.857336278341556	ADRA1D
Yersinia infection	1/137	0.2911425929329805	0.37776068609017344	0	0	2.9732893157262907	3.668866926816198	MAPK10
Estrogen signaling pathway	1/137	0.2911425929329805	0.37776068609017344	0	0	2.9732893157262907	3.668866926816198	POMC
Fluid shear stress and atherosclerosis	1/139	0.29470691822637646	0.37776068609017344	0	0	2.929902395740905	3.579678317757992	MAPK10
Measles	1/139	0.29470691822637646	0.37776068609017344	0	0	2.929902395740905	3.579678317757992	MAPK10
Apoptosis	1/142	0.30002049698269956	0.3799231862686168	0	0	2.8671298306556667	3.4517504575709377	MAPK10
Spinocerebellar ataxia	1/143	0.3017829564686885	0.3799231862686168	0	0	2.8467950560505892	3.410594866305226	MAPK10
Cushing syndrome	1/155	0.3225962281219006	0.4011115582330462	0	0	2.6233766233766236	2.9679671260643183	POMC
Cellular senescence	1/156	0.32430296197565434	0.4011115582330462	0	0	2.6063199473337724	2.934917292064671	TSC2
Necroptosis	1/159	0.32939791820297204	0.4038704910140788	0	0	2.5564453629553086	2.8389038953772054	MAPK10
Hepatitis B	1/162	0.3344552195120095	0.40653608578614947	0	0	2.5084294587400175	2.747363087126053	MAPK10
Wnt signaling pathway	1/166	0.34114018472714763	0.41111765851733173	0	0	2.4471243042671613	2.6317886779390967	MAPK10
Protein processing in endoplasmic reticulum	1/171	0.3494039111808349	0.4175080633601502	0	0	2.3745498199279713	2.4969025061029213	MAPK10
NOD-like receptor signaling pathway	1/181	0.36562778723674233	0.43322284033933334	0	0	2.241496598639456	2.2552581276159067	MAPK10
Kaposi sarcoma-associated herpesvirus infection	1/193	0.38457365959084777	0.45187405001924613	0	0	2.100127551020408	2.006923755847897	MAPK10
Pathogenic Escherichia coli infection	1/197	0.3907648554462843	0.45535408775145525	0	0	2.056851311953353	1.9327188803146698	MAPK10
Focal adhesion	1/201	0.39689500106482833	0.45672315065425073	0	0	2.0153061224489797	1.8623111638641865	MAPK10
Epstein-Barr virus infection	1/202	0.398418067592006	0.45672315065425073	0	0	2.0051781906792567	1.8452720554356252	MAPK10
Human immunodeficiency virus 1 infection	1/212	0.41344290663735483	0.47012459545054064	0	0	1.909178837411742	1.6862551884518757	MAPK10
Lipid and atherosclerosis	1/215	0.41787820546444665	0.47136661576389577	0	0	1.8821285523555216	1.6422799960427914	MAPK10
Regulation of actin cytoskeleton	1/218	0.4222806321196029	0.47255213594336515	0	0	1.8558262014483213	1.5998802666710514	INS
Human cytomegalovirus infection	1/225	0.4324264624271356	0.48009552127737104	0	0	1.7971938775510203	1.5066648999451786	TSC2
Thermogenesis	1/232	0.4423976147030889	0.48355088118709716	0	0	1.7421150278293136	1.420775326637273	TSC2
Coronavirus disease	1/232	0.4423976147030889	0.48355088118709716	0	0	1.7421150278293136	1.420775326637273	MAPK10
Calcium signaling pathway	1/240	0.45358310414097847	0.4919632129529074	0	0	1.6831184356587823	1.3306343458644796	ADRA1D
Shigellosis	1/246	0.4618276248188864	0.49392834800494184	0	0	1.641399416909621	1.2680853834334544	MAPK10
Salmonella infection	1/249	0.4659040445720373	0.49392834800494184	0	0	1.6212969058591178	1.2383069829953701	MAPK10
Parkinson disease	1/249	0.4659040445720373	0.49392834800494184	0	0	1.6212969058591178	1.2383069829953701	MAPK10
Endocytosis	1/252	0.4699502001103142	0.4944998374295097	0	0	1.6016749329213757	1.2094704650298027	DNM1
Prion disease	1/273	0.4974441859988057	0.5195528164876415	0	0	1.4764405762304922	1.0309569924227397	MAPK10
Cytokine-cytokine receptor interaction	1/295	0.5247480242056516	0.5440402309779182	0	0	1.3644314868804666	0.8798360233634043	ACVRL1
Huntington disease	1/306	0.5378493420766995	0.5535529725022966	0	0	1.314486450317832	0.8152139890333826	MAPK10
Human papillomavirus infection	1/331	0.5663227960028818	0.5786341611333793	0	0	1.2133580705009277	0.6899045422263055	TSC2
Pathways of neurodegeneration	1/475	0.6998036112134204	0.7098727279215271	0	0	0.8385430121415655	0.29932257263147394	MAPK10
Herpes simplex virus 1 infection	1/498	0.7170049272413213	0.7221263910073307	0	0	0.7987927565392354	0.2657364363252364	TSC2
Pathways in cancer	1/531	0.7400095475471683	0.7400095475471683	0	0	0.7477859068155565	0.2251524969148015	MAPK10
