Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Thyroid hormone signaling pathway	7/121	2.004843891599265E-8	1.981257492874568E-7	0	0	28.325581395348838	502.0741748082749	KAT2B;CREBBP;CCND1;EP300;TP53;HIF1A;MAPK3
Pancreatic cancer	6/76	3.4264233234940834E-8	3.197995101927811E-7	0	0	38.72727272727273	665.6894340359096	RB1;CCND1;CDKN2A;TP53;VEGFA;MAPK3
Proteoglycans in cancer	8/205	3.943759416832193E-8	3.487113589620045E-7	0	0	19.098863911046653	325.60786583412323	CCND1;IGF1;MAPK14;TP53;HIF1A;VEGFA;IGF1R;MAPK3
MicroRNAs in cancer	9/310	6.595161873053104E-8	5.539935973364607E-7	0	0	14.329551900170165	236.9297464052351	CREBBP;UBE2I;CCND1;CDKN2A;EP300;BRCA1;TP53;VEGFA;MAPK3
Human cytomegalovirus infection	8/225	8.099137412883795E-8	6.479309930307036E-7	0	0	17.321044546851	282.83400580602716	RB1;CCND1;CDKN2A;CXCR4;MAPK14;TP53;VEGFA;MAPK3
Cellular senescence	7/156	1.1567827804424972E-7	8.833613959742706E-7	0	0	21.633681910410488	345.5429667555515	RB1;CCND1;CDKN2A;CDK2;MAPK14;TP53;MAPK3
PI3K-Akt signaling pathway	9/354	2.03604173712887E-7	1.4871957036419573E-6	0	0	12.474019088016966	192.1883104627328	NTRK1;CCND1;CDK2;BRCA1;IGF1;TP53;VEGFA;IGF1R;MAPK3
Non-small cell lung cancer	5/72	9.80737947351506E-7	6.865165631460542E-6	0	0	32.97346600331675	456.1866010607776	RB1;CCND1;CDKN2A;TP53;MAPK3
p53 signaling pathway	5/73	1.0508789438099845E-6	7.0619065024030955E-6	0	0	32.48692810457516	447.2112725834527	CCND1;CDKN2A;CDK2;IGF1;TP53
Fluid shear stress and atherosclerosis	6/139	1.2495662888514225E-6	7.997543513701917E-6	0	0	20.318181818181817	276.17923518146023	JUN;SUMO1;SUMO2;MAPK14;TP53;VEGFA
Chronic myeloid leukemia	5/76	1.2853194932735223E-6	7.997543513701917E-6	0	0	31.109546165884193	421.9855396881322	RB1;CCND1;CDKN2A;TP53;MAPK3
Human papillomavirus infection	8/331	1.516135738418494E-6	9.096814430510964E-6	0	0	11.57422969187675	155.08710528712228	RB1;CREBBP;CCND1;CDK2;EP300;TP53;VEGFA;MAPK3
Thyroid cancer	4/37	2.1475080278170994E-6	1.2440736161147335E-5	0	0	52.48221343873518	684.9559923443245	NTRK1;CCND1;TP53;MAPK3
Hepatocellular carcinoma	6/168	3.758658990729509E-6	2.1048490348085248E-5	0	0	16.656565656565657	208.06462901404535	RB1;CCND1;CDKN2A;TP53;IGF1R;MAPK3
AGE-RAGE signaling pathway in diabetic complications	5/100	5.007413746042903E-6	2.628892216672524E-5	0	0	23.22222222222222	283.4177242058149	JUN;CCND1;MAPK14;VEGFA;MAPK3
Progesterone-mediated oocyte maturation	5/100	5.007413746042903E-6	2.628892216672524E-5	0	0	23.22222222222222	283.4177242058149	CDK2;IGF1;MAPK14;IGF1R;MAPK3
Focal adhesion	6/201	1.0514376592000917E-5	5.34427694621504E-5	0	0	13.814685314685315	158.35451946636232	JUN;CCND1;IGF1;VEGFA;IGF1R;MAPK3
Epstein-Barr virus infection	6/202	1.0815798581625677E-5	5.34427694621504E-5	0	0	13.743506493506494	157.15016157281767	RB1;JUN;CCND1;CDK2;MAPK14;TP53
Growth hormone synthesis, secretion and action	5/119	1.1722324184051816E-5	5.470417952557515E-5	0	0	19.333333333333332	219.51096602896178	CREBBP;EP300;IGF1;MAPK14;MAPK3
Neurotrophin signaling pathway	5/119	1.1722324184051816E-5	5.470417952557515E-5	0	0	19.333333333333332	219.51096602896178	NTRK1;JUN;MAPK14;TP53;MAPK3
Notch signaling pathway	4/59	1.4212273040565254E-5	6.45314019139179E-5	0	0	31.454545454545453	351.0769104667068	KAT2B;CREBBP;ATXN1;EP300
Oocyte meiosis	5/129	1.7337570110250357E-5	7.665030996110685E-5	0	0	17.765232974910393	194.7537599703164	CDK2;IGF1;MAPK14;IGF1R;MAPK3
Ras signaling pathway	6/232	2.3687165734740502E-5	1.0203702162657446E-4	0	0	11.901045856798069	126.75300750008579	NTRK1;NF1;IGF1;VEGFA;IGF1R;MAPK3
Apoptosis	5/142	2.7545755848420587E-5	1.0962626241148373E-4	0	0	16.068937550689377	168.71841437808396	NTRK1;JUN;PARP1;TP53;MAPK3
Chemical carcinogenesis	6/239	2.7994078474202695E-5	1.0962626241148373E-4	0	0	11.539406944986345	120.97357526150107	RB1;JUN;CCND1;ESR2;VEGFA;MAPK3
Central carbon metabolism in cancer	4/70	2.8059102879129766E-5	1.0962626241148373E-4	0	0	26.197628458498023	274.5825167346738	NTRK1;TP53;HIF1A;MAPK3
Prolactin signaling pathway	4/70	2.8059102879129766E-5	1.0962626241148373E-4	0	0	26.197628458498023	274.5825167346738	CCND1;MAPK14;ESR2;MAPK3
Adherens junction	4/71	2.967969962373722E-5	1.1332248947245121E-4	0	0	25.80532121998702	269.02169328327335	CREBBP;EP300;IGF1R;MAPK3
Gastric cancer	5/149	3.469891233977438E-5	1.29542606068491E-4	0	0	15.282407407407407	156.93201905371728	RB1;CCND1;CDK2;TP53;MAPK3
Cushing syndrome	5/155	4.190950460849395E-5	1.53060799439717E-4	0	0	14.666666666666666	147.83996944144806	RB1;CCND1;CDKN2A;CDK2;MAPK3
Hepatitis C	5/157	4.4554251379025696E-5	1.592577496101344E-4	0	0	14.472222222222221	144.9943431158942	RB1;CCND1;CDK2;TP53;MAPK3
Wnt signaling pathway	5/166	5.809492550586851E-5	2.0333223927053977E-4	0	0	13.657004830917874	133.20267120074823	JUN;CREBBP;CCND1;EP300;TP53
Colorectal cancer	4/86	6.310381984044947E-5	2.163559537386839E-4	0	0	21.068928950159066	203.75190754771063	JUN;CCND1;TP53;MAPK3
PD-L1 expression and PD-1 checkpoint pathway in cancer	4/89	7.21571171107513E-5	2.4244791349212438E-4	0	0	20.32225063938619	193.80648896314605	JUN;MAPK14;HIF1A;MAPK3
Small cell lung cancer	4/92	8.212184135698631E-5	2.705190068230137E-4	0	0	19.626482213438734	184.6323345485555	RB1;CCND1;CDK2;TP53
C-type lectin receptor signaling pathway	4/104	1.3219781074871336E-4	4.27100619341997E-4	0	0	17.26086956521739	154.16047142432132	JUN;EGR2;MAPK14;MAPK3
Th17 cell differentiation	4/107	1.475549898184028E-4	4.6772147716022023E-4	0	0	16.755593077247784	147.80627472507544	JUN;MAPK14;HIF1A;MAPK3
Rap1 signaling pathway	5/210	1.7558484699360582E-4	5.462639684245514E-4	0	0	10.70189701897019	92.54345771300899	IGF1;MAPK14;VEGFA;IGF1R;MAPK3
Relaxin signaling pathway	4/129	3.0233842173203154E-4	9.235064518360237E-4	0	0	13.791304347826086	111.76422796561604	JUN;MAPK14;VEGFA;MAPK3
Measles	4/139	4.015254683124459E-4	0.0012045764049373377	0	0	12.76328502415459	99.81194689133622	JUN;CCND1;CDK2;TP53
Endometrial cancer	3/58	4.1177118298551824E-4	0.001213641381431001	0	0	23.088974854932303	179.97954590931704	CCND1;TP53;MAPK3
VEGF signaling pathway	3/59	4.330691157728682E-4	0.0012544070939627906	0	0	22.675531914893618	175.61322428345238	MAPK14;VEGFA;MAPK3
Signaling pathways regulating pluripotency of stem cells	4/143	4.470419649990082E-4	0.0012729330528785318	0	0	12.393493900531748	95.58925964856984	IGF1;MAPK14;IGF1R;MAPK3
Long-term depression	3/60	4.55062391672894E-4	0.001274174696684103	0	0	22.27659574468085	171.42009780807578	IGF1;IGF1R;MAPK3
Long-term potentiation	3/67	6.292667740133991E-4	0.001733062590725427	0	0	19.83311170212766	146.18897916479884	CREBBP;EP300;MAPK3
Mitophagy	3/68	6.571555344566322E-4	0.001780679512721197	0	0	19.527004909983635	143.08588265054038	JUN;TP53;HIF1A
Influenza A	4/172	8.93667581933279E-4	0.0023831135518220773	0	0	10.23913043478261	71.88050474501917	CREBBP;EP300;TRIM25;MAPK3
Pertussis	3/76	9.089746531003115E-4	0.0023860584643883177	0	0	17.38006412124745	121.71594945135638	JUN;MAPK14;MAPK3
Leishmaniasis	3/77	9.441676964961806E-4	0.002440310354020898	0	0	17.14433582518689	119.41384383677425	JUN;MAPK14;MAPK3
Tuberculosis	4/180	0.0010579811014412581	0.002693042803668657	0	0	9.769762845849803	66.93648290024086	CREBBP;EP300;MAPK14;MAPK3
RNA transport	4/186	0.001194391156601444	0.0029948912583439196	0	0	9.444816053511706	63.56473328919497	UBE2I;SUMO1;FUS;SUMO2
Th1 and Th2 cell differentiation	3/92	0.0015788398918981138	0.0039006632623365166	0	0	14.244083193879991	91.88950579800434	JUN;MAPK14;MAPK3
GnRH signaling pathway	3/93	0.0016286129467617961	0.003965318479072199	0	0	14.085106382978724	90.42675735150269	JUN;MAPK14;MAPK3
TGF-beta signaling pathway	3/94	0.0016793598271121666	0.003973696492321746	0	0	13.92962356792144	89.00113745221904	CREBBP;EP300;MAPK3
IL-17 signaling pathway	3/94	0.0016793598271121666	0.003973696492321746	0	0	13.92962356792144	89.00113745221904	JUN;MAPK14;MAPK3
Choline metabolism in cancer	3/98	0.0018922236540246308	0.004354706491453945	0	0	13.340425531914894	83.64450283646559	JUN;HIF1A;MAPK3
Inflammatory mediator regulation of TRP channels	3/98	0.0018922236540246308	0.004354706491453945	0	0	13.340425531914894	83.64450283646559	NTRK1;IGF1;MAPK14
Human immunodeficiency virus 1 infection	4/212	0.0019299146354208596	0.004381427820955465	0	0	8.253344481605351	51.585709880853	JUN;CXCR4;MAPK14;MAPK3
Lipid and atherosclerosis	4/215	0.0020311501276339306	0.00450697604981249	0	0	8.134762002884813	50.42863493362163	JUN;MAPK14;TP53;MAPK3
Melanogenesis	3/101	0.002062430760327193	0.00450697604981249	0	0	12.930091185410335	79.95800312185176	CREBBP;EP300;MAPK3
cAMP signaling pathway	4/216	0.0020656973561640583	0.00450697604981249	0	0	8.095980311730926	50.05167712719815	JUN;CREBBP;EP300;MAPK3
Chagas disease	3/102	0.002121212982648662	0.004510933937784496	0	0	12.798839458413926	78.78667603753651	JUN;MAPK14;MAPK3
Longevity regulating pathway	3/102	0.002121212982648662	0.004510933937784496	0	0	12.798839458413926	78.78667603753651	IGF1;TP53;IGF1R
T cell receptor signaling pathway	3/104	0.0022418858798504493	0.004593132046522872	0	0	12.544133136717926	76.5247046664134	JUN;MAPK14;MAPK3
Toll-like receptor signaling pathway	3/104	0.0022418858798504493	0.004593132046522872	0	0	12.544133136717926	76.5247046664134	JUN;MAPK14;MAPK3
NF-kappa B signaling pathway	3/104	0.0022418858798504493	0.004593132046522872	0	0	12.544133136717926	76.5247046664134	UBE2I;PARP1;TRIM25
TNF signaling pathway	3/112	0.002766936229061339	0.005600545620268734	0	0	11.618778059730626	68.43477270112554	JUN;MAPK14;MAPK3
Leukocyte transendothelial migration	3/114	0.002909029312170023	0.005818058624340046	0	0	11.408280621046579	66.623626679358	CXCR4;MAPK14;CD99
Sphingolipid signaling pathway	3/119	0.0032837193495461473	0.006449251278480698	0	0	10.913793103448276	62.413565909911824	MAPK14;TP53;MAPK3
Shigellosis	4/246	0.0033014024401746434	0.006449251278480698	0	0	7.081566654689184	40.45987900324554	JUN;MAPK14;TP53;MAPK3
AMPK signaling pathway	3/120	0.003362037049481758	0.006492209474861326	0	0	10.819967266775777	61.62196656098476	CCND1;IGF1;IGF1R
Aldosterone-regulated sodium reabsorption	2/37	0.0038576315924392225	0.007364569403747607	0	0	23.708333333333332	131.76384828572083	IGF1;MAPK3
Osteoclast differentiation	3/127	0.003942447615787695	0.007441923589352054	0	0	10.205559368565545	56.49750237396662	JUN;MAPK14;MAPK3
Autophagy	3/137	0.004871849321860696	0.008896420500789096	0	0	9.439187043505875	50.256890616051635	HIF1A;IGF1R;MAPK3
Yersinia infection	3/137	0.004871849321860696	0.008896420500789096	0	0	9.439187043505875	50.256890616051635	JUN;MAPK14;MAPK3
Estrogen signaling pathway	3/137	0.004871849321860696	0.008896420500789096	0	0	9.439187043505875	50.256890616051635	JUN;ESR2;MAPK3
Pathways of neurodegeneration	5/475	0.006511233343780528	0.0117622279758616	0	0	4.6052009456264775	23.18362411779975	APP;ATXN1;FUS;MAPK14;MAPK3
mTOR signaling pathway	3/154	0.006734164844589255	0.011908838883063103	0	0	8.369310976468931	41.85125407551329	IGF1;IGF1R;MAPK3
Oxytocin signaling pathway	3/154	0.006734164844589255	0.011908838883063103	0	0	8.369310976468931	41.85125407551329	JUN;CCND1;MAPK3
Ovarian steroidogenesis	2/51	0.00722250262714212	0.01263937959749871	0	0	16.922619047619047	83.43788300609687	IGF1;IGF1R
JAK-STAT signaling pathway	3/162	0.0077381629124148674	0.013402179064801008	0	0	7.945002007226013	38.62535000995355	CREBBP;CCND1;EP300
NOD-like receptor signaling pathway	3/181	0.010462303952461168	0.017935378204219143	0	0	7.090126703322974	32.33081172672363	JUN;MAPK14;MAPK3
GnRH secretion	2/64	0.01118690003742748	0.0189838303665436	0	0	13.365591397849462	60.051760195429935	ESR2;MAPK3
Acute myeloid leukemia	2/67	0.012210781302115073	0.020514112587553323	0	0	12.746794871794872	56.15518906635068	CCND1;MAPK3
Fc epsilon RI signaling pathway	2/68	0.01256089224520355	0.02089336531875442	0	0	12.553030303030303	54.94671101969335	MAPK14;MAPK3
Pathogenic Escherichia coli infection	3/197	0.013137476004219155	0.021442939368231252	0	0	6.500109673173942	28.160336535989156	JUN;MAPK14;MAPK3
Epithelial cell signaling in Helicobacter pylori infection	2/70	0.013274200561286012	0.021442939368231252	0	0	12.182598039215685	52.65237170003471	JUN;MAPK14
RIG-I-like receptor signaling pathway	2/70	0.013274200561286012	0.021442939368231252	0	0	12.182598039215685	52.65237170003471	TRIM25;MAPK14
B cell receptor signaling pathway	2/81	0.017501658697958892	0.02800265391673423	0	0	10.48048523206751	42.398379802278754	JUN;MAPK3
ErbB signaling pathway	2/85	0.019162754331397695	0.03037115780825295	0	0	9.973393574297189	39.44264488506008	JUN;MAPK3
Coronavirus disease	3/232	0.02024165428659951	0.0317812889733525	0	0	5.496887484901979	21.43793102563893	JUN;MAPK14;MAPK3
Calcium signaling pathway	3/240	0.022110403168695048	0.03439396048463674	0	0	5.3091839482897925	20.237053883333374	NTRK1;CXCR4;VEGFA
Rheumatoid arthritis	2/93	0.022674995409076425	0.03494861677729211	0	0	9.092948717948717	34.43038199107018	JUN;VEGFA
Salmonella infection	3/249	0.02432234530488415	0.03714685464745943	0	0	5.112610275038921	19.00029925474201	JUN;MAPK14;MAPK3
Glucagon signaling pathway	2/107	0.029402797443948955	0.04450153126651734	0	0	7.875	27.772490481823702	CREBBP;EP300
Toxoplasmosis	2/112	0.03197607762407203	0.04796411643610804	0	0	7.515151515151516	25.872917364872013	MAPK14;MAPK3
Serotonergic synapse	2/113	0.03250109931246501	0.04832021844685064	0	0	7.447072072072072	25.517253680402074	APP;MAPK3
Platelet activation	2/124	0.03849707242876802	0.0567325277897634	0	0	6.771857923497268	22.05711333941876	MAPK14;MAPK3
Huntington disease	3/306	0.04101290920147828	0.05991451083346392	0	0	4.138824520749948	13.218860863472337	CREBBP;EP300;TP53
Apelin signaling pathway	2/137	0.046080253337353536	0.06673691862651202	0	0	6.1157407407407405	18.820401760879264	CCND1;MAPK3
Ubiquitin mediated proteolysis	2/140	0.04790268623376828	0.06878334433566728	0	0	5.981884057971015	18.176455370515885	UBE2I;BRCA1
Spinocerebellar ataxia	2/143	0.04975126914796579	0.07083231539710384	0	0	5.8537234042553195	17.565380826397597	ATXN1;CIC
Retrograde endocannabinoid signaling	2/148	0.052889062238365064	0.07466691139533892	0	0	5.651826484018265	16.61387585032132	MAPK14;MAPK3
Adrenergic signaling in cardiomyocytes	2/150	0.05416366174115152	0.07582912643761212	0	0	5.574887387387387	16.25495026487543	MAPK14;MAPK3
Non-alcoholic fatty liver disease	2/155	0.057397667593508755	0.07969262938602868	0	0	5.391339869281046	15.407110195493528	JUN;MAPK14
Amyotrophic lateral sclerosis	3/364	0.06260581180674998	0.08621128183224588	0	0	3.463605823068309	9.597295555201175	FUS;MAPK14;TP53
cGMP-PKG signaling pathway	2/167	0.06542536961901863	0.08936148045524496	0	0	4.996212121212121	13.623896946353439	SRF;MAPK3
Tight junction	2/169	0.06679838762881467	0.09050104130355535	0	0	4.935878243512974	13.356863312266361	JUN;CCND1
Axon guidance	2/182	0.07595327125893173	0.10208119657200425	0	0	4.576388888888889	11.79626923326343	CXCR4;MAPK3
Base excision repair	1/33	0.0793443657059371	0.10579248760791612	0	0	12.70280612244898	32.18837516559274	PARP1
Neutrophil extracellular trap formation	2/189	0.08104024470756385	0.10720284339268289	0	0	4.403520499108734	11.065207700859313	MAPK14;MAPK3
Chemokine signaling pathway	2/192	0.08325238225198861	0.10926875170573505	0	0	4.333333333333333	10.772140317863167	CXCR4;MAPK3
Diabetic cardiomyopathy	2/203	0.09152002195394623	0.11918886580048813	0	0	4.093905472636816	9.789336578359592	PARP1;MAPK14
Ferroptosis	1/41	0.09763021468476817	0.12520516081710725	0	0	10.158163265306122	23.633660200289185	TP53
Homologous recombination	1/41	0.09763021468476817	0.12520516081710725	0	0	10.158163265306122	23.633660200289185	BRCA1
Regulation of actin cytoskeleton	2/218	0.10316389948082048	0.13129950843013516	0	0	3.806712962962963	8.646706001531626	CXCR4;MAPK3
Type II diabetes mellitus	1/46	0.10887762220856746	0.13752962805292732	0	0	9.02721088435374	20.018117808730278	MAPK3
Intestinal immune network for IgA production	1/48	0.11333801483691312	0.14209542158657765	0	0	8.642205818497612	18.81737166641443	CXCR4
Cocaine addiction	1/49	0.11555999902224065	0.1438079987832328	0	0	8.46173469387755	18.260130793597916	JUN
Fanconi anemia pathway	1/54	0.1265883240687765	0.1563738120849592	0	0	7.661532537543319	15.834970375184442	BRCA1
Endocytosis	2/252	0.13091697705292177	0.15943178064370836	0	0	3.283333333333333	6.675646802845627	CXCR4;IGF1R
Hedgehog signaling pathway	1/56	0.13096181981447472	0.15943178064370836	0	0	7.382189239332097	15.00687933540933	CCND1
Viral myocarditis	1/60	0.13964452305344063	0.16877899189192824	0	0	6.88031822898651	13.544974303558986	CCND1
Basal cell carcinoma	1/63	0.1461007034145454	0.17532084409745446	0	0	6.54641211323239	12.591756250239605	TP53
Prion disease	2/273	0.14883793051696106	0.17733881082871955	0	0	3.0256765067650675	5.763602946924966	MAPK14;MAPK3
Inflammatory bowel disease	1/65	0.15037842149138922	0.17791249866586895	0	0	6.341198979591836	12.01403781811508	JUN
Amphetamine addiction	1/69	0.15887094888113906	0.1866455902939256	0	0	5.966986794717887	10.977245117600177	JUN
Gap junction	1/88	0.19808770290364253	0.23110232005424963	0	0	4.659394792399718	7.5437717166037235	MAPK3
Hypertrophic cardiomyopathy	1/90	0.20211002319239676	0.23416885445739766	0	0	4.55423068103646	7.281955543769811	IGF1
Dilated cardiomyopathy	1/96	0.2140587201245348	0.24522670231912688	0	0	4.26530612244898	6.5749903239841245	IGF1
Circadian entrainment	1/97	0.2160330472811356	0.24522670231912688	0	0	4.220663265306122	6.46742313757927	MAPK3
Fc gamma R-mediated phagocytosis	1/97	0.2160330472811356	0.24522670231912688	0	0	4.220663265306122	6.46742313757927	MAPK3
mRNA surveillance pathway	1/98	0.21800251374840374	0.245801492011623	0	0	4.176940879444562	6.362519703204576	FUS
Viral protein interaction with cytokine and cytokine receptor	1/100	0.22192691156038513	0.24855814094763137	0	0	4.092145949288806	6.1603458876211565	CXCR4
Parathyroid hormone synthesis, secretion and action	1/106	0.2335846623503299	0.2598822733434134	0	0	3.857142857142857	5.6090983677319475	MAPK3
Alzheimer disease	2/369	0.23543748238339798	0.26022037526586095	0	0	2.2233197093551316	3.215609236148146	APP;MAPK3
Cholinergic synapse	1/113	0.2469691364760274	0.2711817969148536	0	0	3.614795918367347	5.055262825364014	MAPK3
Glutamatergic synapse	1/114	0.24886240785882746	0.27148626311872087	0	0	3.582625970742279	4.982913653406146	MAPK3
Natural killer cell mediated cytotoxicity	1/131	0.28034336849839514	0.3038560381143896	0	0	3.111459968602826	3.956968446025251	MAPK3
Dopaminergic synapse	1/132	0.28215436939905053	0.3038562538304569	0	0	3.087552578283222	3.906683206158155	MAPK14
Vascular smooth muscle contraction	1/133	0.28396090387727224	0.3038562538304569	0	0	3.0640074211502784	3.857336278341556	MAPK3
Insulin signaling pathway	1/137	0.2911425929329805	0.3095693393211438	0	0	2.9732893157262907	3.668866926816198	MAPK3
Cell adhesion molecules	1/148	0.3105302270346101	0.3260567383863406	0	0	2.749271137026239	3.215201203875706	CD99
Phospholipase D signaling pathway	1/148	0.3105302270346101	0.3260567383863406	0	0	2.749271137026239	3.215201203875706	MAPK3
Spliceosome	1/150	0.3139989845586295	0.3276511143220482	0	0	2.712094233666621	3.141596466170354	FUS
Necroptosis	1/159	0.32939791820297204	0.3415978410993784	0	0	2.5564453629553086	2.8389038953772054	PARP1
Hippo signaling pathway	1/163	0.33613266608727643	0.34644348406541375	0	0	2.492819349962207	2.717794694415788	CCND1
Alcoholism	1/186	0.3735903703808139	0.3827023306340045	0	0	2.1803640375068944	2.146776288649915	MAPK3
Thermogenesis	1/232	0.4423976147030889	0.45044120769769047	0	0	1.7421150278293136	1.420775326637273	MAPK14
Parkinson disease	1/249	0.4659040445720373	0.47151734631386905	0	0	1.6212969058591178	1.2383069829953701	TP53
Cytokine-cytokine receptor interaction	1/295	0.5247480242056516	0.5278902279434099	0	0	1.3644314868804666	0.8798360233634043	CXCR4
Herpes simplex virus 1 infection	1/498	0.7170049272413213	0.7170049272413213	0	0	0.7987927565392354	0.2657364363252364	TP53
