Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Apoptosis	6/142	5.9438486737800097E-8	3.2571065349846333E-7	0	0	36.45955882352941	606.6259487933446	BCL2;TNFSF10;TNFRSF10A;KRAS;TP53;TNF
Central carbon metabolism in cancer	5/70	6.046125903264889E-8	3.2571065349846333E-7	0	0	61.246153846153845	1017.9884322599872	MYC;ERBB2;KRAS;TP53;EGFR
Non-small cell lung cancer	5/72	6.974997052854947E-8	3.6400765869586755E-7	0	0	59.41194029850746	979.0106774272671	CDKN1A;ERBB2;KRAS;TP53;EGFR
Chronic myeloid leukemia	5/76	9.171668905815459E-8	4.641420325064187E-7	0	0	56.053521126760565	908.3227291553475	CDKN1A;MYC;KRAS;TP53;TGFBR2
JAK-STAT signaling pathway	6/162	1.3009718145048995E-7	6.390067441832889E-7	0	0	31.753205128205128	503.4465629444726	CDKN1A;CCND2;IFNG;MYC;BCL2;EGFR
Hippo signaling pathway	6/163	1.349296774741247E-7	6.438073182336807E-7	0	0	31.54936305732484	499.0639813272126	TCF7L2;CCND2;APC;MYC;AXIN2;TGFBR2
ErbB signaling pathway	5/85	1.6131945936875065E-7	7.4834304762726E-7	0	0	49.725	777.6929941271814	CDKN1A;MYC;ERBB2;KRAS;EGFR
Small cell lung cancer	5/92	2.400965919274671E-7	1.0836792122131623E-6	0	0	45.708045977011494	696.6922995272562	CDKN1A;MYC;BCL2;PTGS2;TP53
AGE-RAGE signaling pathway in diabetic complications	5/100	3.645208180442666E-7	1.6019730687734874E-6	0	0	41.8421052631579	620.2959119819114	BCL2;KRAS;TNF;VEGFA;TGFBR2
Epstein-Barr virus infection	6/202	4.780484861546371E-7	2.0470281330211385E-6	0	0	25.221938775510203	367.06883973498907	CDKN1A;CCND2;MYC;BCL2;TP53;TNF
Cell cycle	5/124	1.0631567766814593E-6	4.438679542645093E-6	0	0	33.36302521008403	458.88398950846636	CDKN1A;CCND2;CHEK2;MYC;TP53
Chemical carcinogenesis	6/239	1.2770744149955224E-6	5.140781897985876E-6	0	0	21.17703862660944	287.39229324658527	MYC;BCL2;KRAS;PTGS2;EGFR;VEGFA
Relaxin signaling pathway	5/129	1.292891255780879E-6	5.140781897985876E-6	0	0	32.00967741935484	434.0073585911748	KRAS;MMP9;EGFR;VEGFA;TGFBR2
Natural killer cell mediated cytotoxicity	5/131	1.3950495137676962E-6	5.417982995330355E-6	0	0	31.498412698412697	424.6798895401213	IFNG;TNFSF10;TNFRSF10A;KRAS;TNF
Salmonella infection	6/249	1.6204808816694478E-6	6.1504615281544954E-6	0	0	20.295267489711936	270.59249097376045	TCF7L2;MYC;BCL2;TNFSF10;TNFRSF10A;TNF
Cushing syndrome	5/155	3.1934202560507915E-6	1.1851137394677382E-5	0	0	26.426666666666666	334.41408727060673	TCF7L2;CDKN1A;APC;AXIN2;EGFR
Necroptosis	5/159	3.6181631417225428E-6	1.3135505318862275E-5	0	0	25.735064935064933	322.4486305138207	IFNG;BCL2;TNFSF10;TNFRSF10A;TNF
Adherens junction	4/71	3.72597760282196E-6	1.3239111907899305E-5	0	0	45.701492537313435	571.2769422532601	TCF7L2;ERBB2;EGFR;TGFBR2
Melanoma	4/72	3.941052184734237E-6	1.37115773927212E-5	0	0	45.02714932126697	560.320674684777	CDKN1A;KRAS;TP53;EGFR
Glioma	4/75	4.641598921588559E-6	1.581932693684264E-5	0	0	43.1180931744312	529.50965872386	CDKN1A;KRAS;TP53;EGFR
Focal adhesion	5/201	1.1330222198890721E-5	3.666827908174217E-5	0	0	20.177551020408163	229.78269499827368	CCND2;ERBB2;BCL2;EGFR;VEGFA
TGF-beta signaling pathway	4/94	1.14176677380275E-5	3.666827908174217E-5	0	0	33.98290598290598	386.7373165497931	IFNG;MYC;TNF;TGFBR2
IL-17 signaling pathway	4/94	1.14176677380275E-5	3.666827908174217E-5	0	0	33.98290598290598	386.7373165497931	IFNG;PTGS2;MMP9;TNF
Sphingolipid signaling pathway	4/119	2.896792849433588E-5	9.127630299158664E-5	0	0	26.561872909698998	277.55354313977955	BCL2;KRAS;TP53;TNF
Osteoclast differentiation	4/127	3.738839765870185E-5	1.1562708164820756E-4	0	0	24.82426516572858	253.06228583485418	IFNG;PPARG;TNF;TGFBR2
Estrogen signaling pathway	4/137	5.028191239100909E-5	1.5267417035088213E-4	0	0	22.94621168305379	227.11850871597983	BCL2;KRAS;MMP9;EGFR
Signaling pathways regulating pluripotency of stem cells	4/143	5.9425796414396706E-5	1.7721621430721876E-4	0	0	21.949086884338683	213.5817827048583	APC;MYC;KRAS;AXIN2
Pathways of neurodegeneration	6/475	6.35937495863113E-5	1.8631852948971907E-4	0	0	10.39498933901919	100.44673384782666	APC;BCL2;KRAS;AXIN2;PTGS2;TNF
Cytokine-cytokine receptor interaction	5/295	7.106704231607514E-5	2.0462407011697498E-4	0	0	13.572413793103449	129.64216108393776	IFNG;TNFSF10;TNFRSF10A;TNF;TGFBR2
Oxytocin signaling pathway	4/154	7.926243617729319E-5	2.243529973153892E-4	0	0	20.328205128205127	191.95408242129182	CDKN1A;KRAS;PTGS2;EGFR
VEGF signaling pathway	3/59	9.354404454016275E-5	2.60364257303453E-4	0	0	39.51190476190476	366.55502904217155	KRAS;PTGS2;VEGFA
Influenza A	4/172	1.2155266440751841E-4	3.3277532714845204E-4	0	0	18.133699633699635	163.4782568517394	IFNG;TNFSF10;TNFRSF10A;TNF
Acute myeloid leukemia	3/67	1.3673529054239328E-4	3.683031212996722E-4	0	0	34.55902777777778	307.48769471208476	TCF7L2;MYC;KRAS
Renal cell carcinoma	3/69	1.492461826251745E-4	3.956208333080022E-4	0	0	33.50841750841751	295.206255852885	CDKN1A;KRAS;VEGFA
Alzheimer disease	5/369	2.0278936359207085E-4	5.291534956230598E-4	0	0	10.772527472527473	91.60249322534375	APC;KRAS;AXIN2;PTGS2;TNF
Leishmaniasis	3/77	2.0669216612153598E-4	5.310398729584079E-4	0	0	29.873873873873872	253.4583103840349	IFNG;PTGS2;TNF
Viral carcinogenesis	4/203	2.2960237073782708E-4	5.809635744426836E-4	0	0	15.284885968303053	128.074529077769	CDKN1A;CCND2;KRAS;TP53
PD-L1 expression and PD-1 checkpoint pathway in cancer	3/89	3.1701780928996323E-4	7.90178718677968E-4	0	0	25.689922480620154	206.97221188193762	IFNG;KRAS;EGFR
Rheumatoid arthritis	3/93	3.607851781524913E-4	8.86045952227442E-4	0	0	24.54320987654321	194.55961688941923	IFNG;TNF;VEGFA
One carbon pool by folate	2/20	4.0637445946356223E-4	9.83543981600216E-4	0	0	79.17460317460318	618.2139479571657	MTHFR;TYMS
Viral protein interaction with cytokine and cytokine receptor	3/100	4.4640250260442E-4	0.0010649888276419734	0	0	22.764032073310425	175.60833452775756	TNFSF10;TNFRSF10A;TNF
Chagas disease	3/102	4.730527001071403E-4	0.0010888682966592126	0	0	22.301907968574636	170.75018181181642	IFNG;TNF;TGFBR2
Longevity regulating pathway	3/102	4.730527001071403E-4	0.0010888682966592126	0	0	22.301907968574636	170.75018181181642	PPARG;KRAS;TP53
Shigellosis	4/246	4.759723691983385E-4	0.0010888682966592126	0	0	12.541640178003814	95.94543805562863	BCL2;TP53;TNF;EGFR
T cell receptor signaling pathway	3/104	5.007043838450327E-4	0.0011002320013436902	0	0	21.858085808580856	166.1104068879881	IFNG;KRAS;TNF
C-type lectin receptor signaling pathway	3/104	5.007043838450327E-4	0.0011002320013436902	0	0	21.858085808580856	166.1104068879881	KRAS;PTGS2;TNF
NF-kappa B signaling pathway	3/104	5.007043838450327E-4	0.0011002320013436902	0	0	21.858085808580856	166.1104068879881	BCL2;PTGS2;TNF
Parathyroid hormone synthesis, secretion and action	3/106	5.293731230241498E-4	0.0011481209291562728	0	0	21.431499460625673	161.67531078544127	CDKN1A;BCL2;EGFR
TNF signaling pathway	3/112	6.216351196870161E-4	0.0013140894302244518	0	0	20.245667686034658	149.47694839317748	PTGS2;MMP9;TNF
Toxoplasmosis	3/112	6.216351196870161E-4	0.0013140894302244518	0	0	20.245667686034658	149.47694839317748	IFNG;BCL2;TNF
Neurotrophin signaling pathway	3/119	7.41561428426721E-4	0.00154800948184078	0	0	19.017241379310345	137.05255292518567	BCL2;KRAS;TP53
Thyroid hormone signaling pathway	3/121	7.783393316741039E-4	0.0016047243011058684	0	0	18.693032015065913	133.8112277765361	MYC;KRAS;TP53
Measles	3/139	0.001162465384462142	0.0023674599903070453	0	0	16.204248366013072	109.49554471424038	CCND2;BCL2;TP53
African trypanosomiasis	2/37	0.0014020717242409484	0.0028210358788944385	0	0	40.683673469387756	267.2837742480994	IFNG;TNF
Allograft rejection	2/38	0.0014785875016258675	0.0029395727710895226	0	0	39.551587301587304	257.74456480935885	IFNG;TNF
Graft-versus-host disease	2/42	0.001804172067957183	0.0035446674746923475	0	0	35.589285714285715	224.8407747627622	IFNG;TNF
Type I diabetes mellitus	2/43	0.0018904204196260454	0.0036709326753203435	0	0	34.71951219512195	217.72453437258292	IFNG;TNF
Tuberculosis	3/180	0.002434197684208703	0.004672540382331648	0	0	12.424984306340239	74.77527107165375	IFNG;BCL2;TNF
Malaria	2/50	0.002547877166796628	0.004835175986989055	0	0	29.645833333333332	177.0595839464994	IFNG;TNF
Pathogenic Escherichia coli infection	3/197	0.003141442393192106	0.005894616625427884	0	0	11.326460481099657	65.27522111731777	TNFSF10;TNFRSF10A;TNF
Hedgehog signaling pathway	2/56	0.0031852247621403534	0.005910361503082656	0	0	26.343915343915345	151.45729225683525	CCND2;BCL2
Rap1 signaling pathway	3/210	0.003759377015205102	0.00689907650043134	0	0	10.608158883521202	59.23067658383079	KRAS;EGFR;VEGFA
Human immunodeficiency virus 1 infection	3/212	0.0038605585243045716	0.007007752973465908	0	0	10.505582137161085	58.37892543116343	BCL2;KRAS;TNF
Regulation of actin cytoskeleton	3/218	0.0041740682208564655	0.007495369815946556	0	0	10.209302325581396	55.93538026537258	APC;KRAS;EGFR
Inflammatory bowel disease	2/65	0.004266288722613444	0.007579470390174948	0	0	22.570294784580497	123.16634649030992	IFNG;TNF
Fc epsilon RI signaling pathway	2/68	0.004659404112925567	0.0081054217381101	0	0	21.541125541125542	115.65145339322929	KRAS;TNF
Mitophagy	2/68	0.004659404112925567	0.0081054217381101	0	0	21.541125541125542	115.65145339322929	KRAS;TP53
Prolactin signaling pathway	2/70	0.004930456379142819	0.008460373381425494	0	0	20.90546218487395	111.05658271288345	CCND2;KRAS
Ras signaling pathway	3/232	0.004964770008261667	0.008460373381425494	0	0	9.578360019408054	50.816919229616325	KRAS;EGFR;VEGFA
Calcium signaling pathway	3/240	0.005454595934320309	0.009201187081126178	0	0	9.251289263947491	48.21121353552661	ERBB2;EGFR;VEGFA
Antigen processing and presentation	2/78	0.006085551076365442	0.010162870297530288	0	0	18.69736842105263	95.3909445901031	IFNG;TNF
Herpes simplex virus 1 infection	4/498	0.006229648457676098	0.01030050784586048	0	0	6.065400186857676	30.802742873162103	IFNG;BCL2;TP53;TNF
Gap junction	2/88	0.007685775137532244	0.012583573019292988	0	0	16.514950166112957	80.40111986589167	KRAS;EGFR
GnRH signaling pathway	2/93	0.008549551592924202	0.013861894330275161	0	0	15.603610675039246	74.30246609423192	KRAS;EGFR
Choline metabolism in cancer	2/98	0.009454923277187449	0.015182424877791385	0	0	14.787202380952381	68.92639891921714	KRAS;EGFR
Melanogenesis	2/101	0.010017850658250591	0.015933152951693796	0	0	14.336940836940837	65.99848293232873	TCF7L2;KRAS
Amoebiasis	2/102	0.010208747246936652	0.01608359236073982	0	0	14.192857142857143	65.06730050963371	IFNG;TNF
Th17 cell differentiation	2/107	0.01118741326990159	0.017460729122182855	0	0	13.513605442176871	60.71616908400605	IFNG;TGFBR2
Serotonergic synapse	2/113	0.01241436662066965	0.019020176382126896	0	0	12.77927927927928	56.08699005654072	KRAS;PTGS2
Cholinergic synapse	2/113	0.01241436662066965	0.019020176382126896	0	0	12.77927927927928	56.08699005654072	BCL2;KRAS
Amyotrophic lateral sclerosis	3/364	0.016875143105299837	0.025619535441682478	0	0	6.035395506309634	24.63596276890984	BCL2;TP53;TNF
Systemic lupus erythematosus	2/135	0.017387345000812435	0.026159338875096187	0	0	10.65359828141783	43.16851485704392	IFNG;TNF
Autophagy	2/137	0.017875243151028102	0.026653264341265116	0	0	10.494708994708995	42.234262373458584	BCL2;KRAS
Phospholipase D signaling pathway	2/148	0.02066149553282785	0.03053513056621461	0	0	9.698630136986301	37.62567491079582	KRAS;EGFR
mTOR signaling pathway	2/154	0.022253138435216317	0.032598895777904605	0	0	9.31296992481203	35.43838580622812	KRAS;TNF
Non-alcoholic fatty liver disease	2/155	0.022523250126785396	0.03270767627107097	0	0	9.251633986928105	35.0933643209813	PPARG;TNF
NOD-like receptor signaling pathway	2/181	0.030014385830831856	0.04321036580818034	0	0	7.897446129289705	27.68906595689205	BCL2;TNF
Mismatch repair	1/23	0.0339548558617346	0.048465478024869044	0	0	31.266457680250785	105.76577819907342	MLH1
Diabetic cardiomyopathy	2/203	0.037020646417589724	0.05239362670963969	0	0	7.025230987917555	23.157124963281667	MMP9;TGFBR2
Asthma	1/31	0.0455019066193127	0.06385561685231278	0	0	22.919540229885058	70.82140338003367	TNF
Thermogenesis	2/232	0.04711364464141043	0.06502461698442596	0	0	6.130434782608695	18.72965913443862	PPARG;KRAS
Coronavirus disease	2/232	0.04711364464141043	0.06502461698442596	0	0	6.130434782608695	18.72965913443862	TNF;EGFR
Base excision repair	1/33	0.048367756390707464	0.0662083222725258	0	0	21.48491379310345	65.07612542493897	MUTYH
Aldosterone-regulated sodium reabsorption	1/37	0.05407452407786471	0.07341825626832037	0	0	19.093869731800766	55.70430487305193	KRAS
Endocytosis	2/252	0.054597543642208805	0.07353056280845863	0	0	5.634285714285714	16.383186606197004	EGFR;TGFBR2
Ferroptosis	1/41	0.059748204247594694	0.07982360087478652	0	0	17.18103448275862	48.409560113017704	TP53
Type II diabetes mellitus	1/46	0.0667940570746933	0.08783155536593529	0	0	15.268199233716475	41.317902512852925	TNF
Proteasome	1/46	0.0667940570746933	0.08783155536593529	0	0	15.268199233716475	41.317902512852925	IFNG
Cysteine and methionine metabolism	1/50	0.0723939657090184	0.09445150213598495	0	0	14.019000703729768	36.80874147674154	DNMT1
Ovarian steroidogenesis	1/51	0.07378885927971658	0.09552511240087341	0	0	13.73793103448276	35.80857002720438	PTGS2
Huntington disease	2/306	0.07668905292394898	0.09851593721768831	0	0	4.62077067669173	11.866122031801153	PPARG;TP53
Fanconi anemia pathway	1/54	0.07796138492038997	0.099385887646604	0	0	12.958360442420298	33.06379625497651	MLH1
Regulation of lipolysis in adipocytes	1/55	0.07934818460888594	0.10038747598245419	0	0	12.717752234993615	32.22563588457274	PTGS2
Pyrimidine metabolism	1/56	0.08073296790405966	0.10137147097727793	0	0	12.4858934169279	31.42210254292495	TYMS
Legionellosis	1/57	0.08211573765387477	0.10233827006117228	0	0	12.26231527093596	30.65119706904604	TNF
Long-term depression	1/60	0.08625199387573851	0.10669691094258021	0	0	11.637054354178844	28.516393460743195	KRAS
Arachidonic acid metabolism	1/61	0.08762673765826373	0.10760047933036797	0	0	11.442528735632184	27.85877117514337	PTGS2
GnRH secretion	1/64	0.09173898351560805	0.1118278120226755	0	0	10.896004378763	26.028461010792668	KRAS
Long-term potentiation	1/67	0.09583330995635121	0.11597219393268589	0	0	10.399164054336469	24.387547080252187	KRAS
Adipocytokine signaling pathway	1/69	0.098552942914148	0.11833287463215007	0	0	10.092292089249494	23.385469502095955	TNF
Epithelial cell signaling in Helicobacter pylori infection	1/70	0.09990979235409078	0.11833287463215007	0	0	9.945527236381809	22.909398431433704	EGFR
RIG-I-like receptor signaling pathway	1/70	0.09990979235409078	0.11833287463215007	0	0	9.945527236381809	22.909398431433704	TNF
PPAR signaling pathway	1/74	0.10531747456332152	0.12385928346531475	0	0	9.398677373641947	21.15431674384753	PPARG
Pertussis	1/76	0.10800952509913052	0.12613699784304055	0	0	9.14712643678161	20.3572579045293	TNF
Arrhythmogenic right ventricular cardiomyopathy	1/77	0.1093526123750557	0.1268186546294049	0	0	9.026315789473685	19.976840295907547	TCF7L2
B cell receptor signaling pathway	1/81	0.11470543902882316	0.1321090228814722	0	0	8.573275862068966	18.564467269525416	KRAS
Hypertrophic cardiomyopathy	1/90	0.12663583920182195	0.14485058319660454	0	0	7.702828361100349	15.917430476118055	TNF
Th1 and Th2 cell differentiation	1/92	0.12926585451198197	0.14685304560204754	0	0	7.532777567260326	15.411189911294057	IFNG
Dilated cardiomyopathy	1/96	0.13450293659933887	0.15177020548709183	0	0	7.214156079854809	14.472818068487964	TNF
Hematopoietic cell lineage	1/99	0.13841075285555662	0.15513151494548966	0	0	6.992258972554539	13.82739870293458	TNF
Progesterone-mediated oocyte maturation	1/100	0.13970956391884184	0.1555433144963106	0	0	6.921281783350749	13.622394510819323	KRAS
Toll-like receptor signaling pathway	1/104	0.1448859074147043	0.16023805654473922	0	0	6.651155005021761	12.848759048563156	TNF
Insulin resistance	1/108	0.15003213723586475	0.16483794025256193	0	0	6.401224621334193	12.142519852667972	TNF
Leukocyte transendothelial migration	1/114	0.15769538859665239	0.17212503199765325	0	0	6.059505645407385	11.192452446545067	MMP9
Growth hormone synthesis, secretion and action	1/119	0.16403037337016033	0.17787709320010894	0	0	5.801285797779077	10.487005597367974	KRAS
AMPK signaling pathway	1/120	0.16529183167220157	0.178088618640372	0	0	5.752245725876557	10.354287873096176	PPARG
Apelin signaling pathway	1/137	0.18645718406173262	0.19707816290069208	0	0	5.028904665314402	8.446315147566118	KRAS
Yersinia infection	1/137	0.18645718406173262	0.19707816290069208	0	0	5.028904665314402	8.446315147566118	TNF
Insulin signaling pathway	1/137	0.18645718406173262	0.19707816290069208	0	0	5.028904665314402	8.446315147566118	KRAS
Retrograde endocannabinoid signaling	1/148	0.19987495053362248	0.20993155181833303	0	0	4.650011728829463	7.486813486371484	PTGS2
Adrenergic signaling in cardiomyocytes	1/150	0.20229145103244892	0.21114170201511856	0	0	4.587132608192548	7.330447973621347	BCL2
Tight junction	1/169	0.22489910259937282	0.23328043561549852	0	0	4.064449917898194	6.064579583267902	ERBB2
Protein processing in endoplasmic reticulum	1/171	0.22724250341901603	0.2342561609319486	0	0	4.016227180527383	5.9509945613654756	BCL2
Axon guidance	1/182	0.24000929105793992	0.24589908961150903	0	0	3.770051438369213	5.380156123099872	KRAS
Alcoholism	1/186	0.24460101339962925	0.2490754221813298	0	0	3.6877912395153776	5.1928780925906155	KRAS
Chemokine signaling pathway	1/192	0.25143835105253676	0.2544860886410524	0	0	3.570861166275501	4.929778966484762	KRAS
Parkinson disease	1/249	0.3134788398667338	0.315367266612919	0	0	2.742213570634038	3.1810319580645494	TP53
Prion disease	1/273	0.3380869067508666	0.3380869067508666	0	0	2.497210953346856	2.7081061519140195	TNF
