Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Complement and coagulation cascades	4/85	6.027933795542898E-5	3.084883765954306E-4	0	0	21.33011272141707	207.25449175404972	CR2;CR1;PLAU;A2M
Small cell lung cancer	4/92	8.212184135698631E-5	4.0826286846044625E-4	0	0	19.626482213438734	184.6323345485555	CASP3;BCL2;BAX;BCL2L1
Hematopoietic cell lineage	4/99	1.0922478751602675E-4	5.279198063274625E-4	0	0	18.17391304347826	165.78429812678354	IL1A;CR2;CR1;IL1B
Progesterone-mediated oocyte maturation	4/100	1.1356720906997502E-4	5.288445606575858E-4	0	0	17.983695652173914	163.34798914770596	KRAS;IGF1;INS;IGF1R
Transcriptional misregulation in cancer	5/192	1.1549478910912795E-4	5.288445606575858E-4	0	0	11.742721330956625	106.46285996423897	PLAU;BAX;IGF1;BCL2L1;IGF1R
NF-kappa B signaling pathway	4/104	1.3219781074871336E-4	5.898056171865673E-4	0	0	17.26086956521739	154.16047142432132	PLAU;IL1B;BCL2;BCL2L1
Diabetic cardiomyopathy	5/203	1.4991240938124243E-4	6.521189808084045E-4	0	0	11.084175084175085	97.60125337455574	GSK3B;ATP5F1A;ACE;INSR;INS
Type I diabetes mellitus	3/43	1.690886138794749E-4	7.175955808543569E-4	0	0	31.77127659574468	275.93632160450045	IL1A;IL1B;INS
Rap1 signaling pathway	5/210	1.7558484699360582E-4	7.274229375449384E-4	0	0	10.70189701897019	92.54345771300899	INSR;KRAS;IGF1;INS;IGF1R
Human immunodeficiency virus 1 infection	5/212	1.8350252601825146E-4	7.425451052831571E-4	0	0	10.597423510466989	91.17262425650792	CASP3;BCL2;BAX;KRAS;BCL2L1
Type II diabetes mellitus	3/46	2.068927342806532E-4	8.181667219280377E-4	0	0	29.55022266204849	250.683702096932	INSR;GCK;INS
Human cytomegalovirus infection	5/225	2.418296146603864E-4	9.350745100201608E-4	0	0	9.964646464646465	82.9783728271654	GSK3B;IL1B;CASP3;BAX;KRAS
Cholesterol metabolism	3/50	2.6526273964070014E-4	0.001003385145597431	0	0	27.02987777274785	222.5853605029436	APOC1;APOE;PLTP
Amyotrophic lateral sclerosis	6/364	2.819935856389243E-4	0.001032584690410644	0	0	7.462671406805485	60.997086780760995	ATP5F1A;TOMM40;CASP3;BCL2;BAX;BCL2L1
Osteoclast differentiation	4/127	2.8485094907879836E-4	0.001032584690410644	0	0	14.016967126193	114.42813489235958	IL1A;TYROBP;IL1B;TREM2
Shigellosis	5/246	3.646517597010696E-4	0.001294885840571145	0	0	9.086675887505763	71.9352852204834	GSK3B;IL1B;BCL2;BAX;BCL2L1
Parkinson disease	5/249	3.8545860366179344E-4	0.0013345427740821174	0	0	8.973588342440802	70.54206672073869	ATP5F1A;CASP3;BAX;MAPT;BCL2L1
Legionellosis	3/57	3.911590889551034E-4	0.0013345427740821174	0	0	23.5177304964539	184.52943128485038	CR1;IL1B;CASP3
Endometrial cancer	3/58	4.1177118298551824E-4	0.0013778497276823111	0	0	23.088974854932303	179.97954590931704	GSK3B;BAX;KRAS
Signaling pathways regulating pluripotency of stem cells	4/143	4.470419649990082E-4	0.0014663121509459918	0	0	12.393493900531748	95.58925964856984	GSK3B;KRAS;IGF1;IGF1R
Long-term depression	3/60	4.55062391672894E-4	0.0014663121509459918	0	0	22.27659574468085	171.42009780807578	KRAS;IGF1;IGF1R
Gastric cancer	4/149	5.220612351235411E-4	0.001651611907481748	0	0	11.877061469265367	89.76357233019593	GSK3B;BCL2;BAX;KRAS
Hepatitis C	4/157	6.355022741194353E-4	0.0019745963517282454	0	0	11.251491901108269	82.82329952539243	GSK3B;CASP3;BAX;KRAS
Necroptosis	4/159	6.663900762106824E-4	0.0020342433905378727	0	0	11.105189340813464	81.21930542984357	IL1A;IL1B;BCL2;BAX
Hepatitis B	4/162	7.146982745422648E-4	0.0021440948236267944	0	0	10.892680242157402	78.90276430338815	CASP3;BCL2;BAX;KRAS
Influenza A	4/172	8.93667581933279E-4	0.0025509933812815195	0	0	10.23913043478261	71.88050474501917	IL1A;IL1B;CASP3;BAX
Chronic myeloid leukemia	3/76	9.089746531003115E-4	0.0025509933812815195	0	0	17.38006412124745	121.71594945135638	BAX;KRAS;BCL2L1
Pancreatic cancer	3/76	9.089746531003115E-4	0.0025509933812815195	0	0	17.38006412124745	121.71594945135638	BAX;KRAS;BCL2L1
Pertussis	3/76	9.089746531003115E-4	0.0025509933812815195	0	0	17.38006412124745	121.71594945135638	IL1A;IL1B;CASP3
Leishmaniasis	3/77	9.441676964961806E-4	0.002607701256989451	0	0	17.14433582518689	119.41384383677425	IL1A;CR1;IL1B
B cell receptor signaling pathway	3/81	0.0010935526678219588	0.0029730963156409506	0	0	16.261865793780686	110.87866258284605	GSK3B;CR2;KRAS
Kaposi sarcoma-associated herpesvirus infection	4/193	0.001368609638449118	0.0036553835183125295	0	0	9.091787439613526	59.950881949873555	GSK3B;CASP3;BAX;KRAS
Human papillomavirus infection	5/331	0.001386524782808201	0.0036553835183125295	0	0	6.688479890933879	44.01658396803522	GSK3B;CASP3;BAX;KRAS;PSEN1
Focal adhesion	4/201	0.0015886471428271653	0.004125740341073534	0	0	8.719046568086515	56.19314326541343	GSK3B;BCL2;IGF1;IGF1R
Epstein-Barr virus infection	4/202	0.0016177816738448417	0.00413961781248533	0	0	8.674571805006588	55.74886546020344	CR2;CASP3;BCL2;BAX
IL-17 signaling pathway	3/94	0.0016793598271121666	0.004234907390108942	0	0	13.92962356792144	89.00113745221904	GSK3B;IL1B;CASP3
Maturity onset diabetes of the young	2/26	0.0019157650058532817	0.004762044443121015	0	0	34.59375	216.47517339281177	GCK;INS
Insulin resistance	3/108	0.0024958414919694924	0.006116569290178756	0	0	12.063829787234043	72.30009219407567	GSK3B;INSR;INS
Toxoplasmosis	3/112	0.002766936229061339	0.006686762553564903	0	0	11.618778059730626	68.43477270112554	CASP3;BCL2;BCL2L1
Serotonergic synapse	3/113	0.002837432470264575	0.006763195203096385	0	0	11.512572533849129	67.51957659481218	APP;CASP3;KRAS
Sphingolipid signaling pathway	3/119	0.0032837193495461473	0.007618228890947061	0	0	10.913793103448276	62.413565909911824	BCL2;BAX;KRAS
Growth hormone synthesis, secretion and action	3/119	0.0032837193495461473	0.007618228890947061	0	0	10.913793103448276	62.413565909911824	GSK3B;KRAS;IGF1
Salmonella infection	4/249	0.003447530150958652	0.007893029556142177	0	0	6.9937888198757765	39.65546242307768	IL1B;CASP3;BCL2;BAX
Thyroid cancer	2/37	0.0038576315924392225	0.008717245416680841	0	0	23.708333333333332	131.76384828572083	BAX;KRAS
Oocyte meiosis	3/129	0.0041187773755245296	0.009188041837708567	0	0	10.042553191489361	55.15569972379198	IGF1;INS;IGF1R
Natural killer cell mediated cytotoxicity	3/131	0.004299845025739212	0.009470544740235733	0	0	9.884640957446809	53.86315121420032	TYROBP;CASP3;KRAS
Graft-versus-host disease	2/42	0.0049475924537835565	0.010761013586979234	0	0	20.739583333333332	110.1034239545967	IL1A;IL1B
Fluid shear stress and atherosclerosis	3/139	0.005072238171854362	0.010895919035835297	0	0	9.299436795994994	49.137973919606814	IL1A;IL1B;BCL2
Phospholipase D signaling pathway	3/148	0.006035329465923697	0.012806674720374675	0	0	8.718268525311812	44.55144049537493	INSR;KRAS;INS
Malaria	2/50	0.006950299465156898	0.014570507312497594	0	0	17.276041666666668	85.84414194819459	CR1;IL1B
Huntington disease	4/306	0.007119986116504944	0.0147485426699031	0	0	5.657356752087533	27.974777726621507	ATP5F1A;BDNF;CASP3;BAX
MicroRNAs in cancer	4/310	0.007447180642930774	0.015244816845528877	0	0	5.58226768968457	27.352663732653347	PLAU;CASP3;BCL2;KRAS
JAK-STAT signaling pathway	3/162	0.0077381629124148674	0.01565628310186264	0	0	7.945002007226013	38.62535000995355	LEP;BCL2;BCL2L1
Herpes simplex virus 1 infection	5/498	0.00791009103749492	0.01582018207498984	0	0	4.38517016001803	21.222539616979105	IL1B;CASP3;BCL2;BAX;BCL2L1
Hedgehog signaling pathway	2/56	0.008654668543521428	0.017112640074690096	0	0	15.351851851851851	72.91602120992282	GSK3B;BCL2
NOD-like receptor signaling pathway	3/181	0.010462303952461168	0.020454391996946552	0	0	7.090126703322974	32.33081172672363	IL1B;BCL2;BCL2L1
Basal cell carcinoma	2/63	0.010854501389380216	0.020985369352801753	0	0	13.585382513661202	61.44906812714711	GSK3B;BAX
Alcoholism	3/186	0.011260366062524252	0.021530809833837584	0	0	6.894663411231252	30.93267398810932	BDNF;NPY;KRAS
Inflammatory bowel disease	2/65	0.011523761866123172	0.021794940920711214	0	0	13.152777777777779	58.70537343689256	IL1A;IL1B
Neomycin, kanamycin and gentamicin biosynthesis	1/5	0.012438777192772534	0.023251013304951253	0	0	101.76530612244898	446.4379351400606	GCK
Mitophagy	2/68	0.01256089224520355	0.023251013304951253	0	0	12.553030303030303	54.94671101969335	KRAS;BCL2L1
Adipocytokine signaling pathway	2/69	0.012915373039423325	0.02356847854758945	0	0	12.365049751243781	53.77976800231812	LEP;NPY
Pathogenic Escherichia coli infection	3/197	0.013137476004219155	0.02356847854758945	0	0	6.500109673173942	28.160336535989156	IL1B;CASP3;BAX
Central carbon metabolism in cancer	2/70	0.013274200561286012	0.02356847854758945	0	0	12.182598039215685	52.65237170003471	KRAS;GCK
Epithelial cell signaling in Helicobacter pylori infection	2/70	0.013274200561286012	0.02356847854758945	0	0	12.182598039215685	52.65237170003471	CASP3;ADAM10
Adherens junction	2/71	0.01363735177477663	0.023968678876880138	0	0	12.005434782608695	51.56265564232933	INSR;IGF1R
Non-small cell lung cancer	2/72	0.014004803729585262	0.024368358489478357	0	0	11.833333333333334	50.50886613536219	BAX;KRAS
Viral carcinogenesis	3/203	0.014232378783234469	0.024519147606760373	0	0	6.303191489361702	26.802655963713278	CASP3;BAX;KRAS
cAMP signaling pathway	3/216	0.01677850105727143	0.0286221488624042	0	0	5.914593946658676	24.176830822166	LIPE;BDNF;NPY
Human T-cell leukemia virus 1 infection	3/219	0.017400058246356317	0.029394273154038825	0	0	5.831560283687943	23.625293607147455	BAX;KRAS;BCL2L1
ErbB signaling pathway	2/85	0.019162754331397695	0.03206076205445384	0	0	9.973393574297189	39.44264488506008	GSK3B;KRAS
Insulin secretion	2/86	0.019588053045278837	0.03246020218931922	0	0	9.854166666666666	38.754815869716495	GCK;INS
Thermogenesis	3/232	0.02024165428659951	0.0332268664704558	0	0	5.496887484901979	21.43793102563893	LIPE;ATP5F1A;KRAS
Hypertrophic cardiomyopathy	2/90	0.021328695384006162	0.03468404669922497	0	0	9.40435606060606	36.18515879365064	ACE;IGF1
Rheumatoid arthritis	2/93	0.022674995409076425	0.036531937047956466	0	0	9.092948717948717	34.43038199107018	IL1A;IL1B
Inflammatory mediator regulation of TRP channels	2/98	0.02499487952283687	0.03990008290801482	0	0	8.6171875	31.789531066243494	IL1B;IGF1
Melanogenesis	2/101	0.02643151920502357	0.04180985765158274	0	0	8.35479797979798	30.35463590957481	GSK3B;KRAS
Amoebiasis	2/102	0.02691772640191098	0.0418186106601117	0	0	8.270833333333334	29.898816321570965	IL1B;CASP3
Chagas disease	2/102	0.02691772640191098	0.0418186106601117	0	0	8.270833333333334	29.898816321570965	ACE;IL1B
T cell receptor signaling pathway	2/104	0.0279010087799889	0.04258575024314096	0	0	8.107843137254902	29.018720027145317	GSK3B;KRAS
C-type lectin receptor signaling pathway	2/104	0.0279010087799889	0.04258575024314096	0	0	8.107843137254902	29.018720027145317	IL1B;KRAS
TNF signaling pathway	2/112	0.03197607762407203	0.0483811957094655	0	0	7.515151515151516	25.872917364872013	IL1B;CASP3
Cholinergic synapse	2/113	0.03250109931246501	0.04875164896869752	0	0	7.447072072072072	25.517253680402074	BCL2;KRAS
Thyroid hormone signaling pathway	2/121	0.0368223679095263	0.054761470224423736	0	0	6.943627450980392	22.92542614889691	GSK3B;KRAS
Cytokine-cytokine receptor interaction	3/295	0.037434417090324794	0.05519990316708911	0	0	4.29714368988633	14.116824995762398	IL1A;IL1B;LEP
Apelin signaling pathway	2/137	0.046080253337353536	0.06626416595619435	0	0	6.1157407407407405	18.820401760879264	LIPE;KRAS
Yersinia infection	2/137	0.046080253337353536	0.06626416595619435	0	0	6.1157407407407405	18.820401760879264	GSK3B;IL1B
Estrogen signaling pathway	2/137	0.046080253337353536	0.06626416595619435	0	0	6.1157407407407405	18.820401760879264	BCL2;KRAS
Neuroactive ligand-receptor interaction	3/341	0.053505979160736045	0.07631180634400059	0	0	3.7036384237693567	10.844112089919431	LEP;NPY;PMCH
Renin-angiotensin system	1/23	0.05597578058787951	0.07918525058773199	0	0	18.4860853432282	53.29235549319145	ACE
Cellular senescence	2/156	0.05805247754891302	0.08146073462508763	0	0	5.356060606060606	15.245533180091437	IL1A;KRAS
Hippo signaling pathway	2/163	0.06270887331062412	0.08729075164838877	0	0	5.121376811594203	14.182384623506447	GSK3B;LATS2
Wnt signaling pathway	2/166	0.06474252903659296	0.0894063496219617	0	0	5.0269308943089435	13.760403766207606	GSK3B;PSEN1
cGMP-PKG signaling pathway	2/167	0.06542536961901863	0.08963790798196253	0	0	4.996212121212121	13.623896946353439	INSR;INS
Protein processing in endoplasmic reticulum	2/171	0.06818108212725724	0.0926836585167403	0	0	4.876972386587771	13.097539204308811	BCL2;BAX
Galactose metabolism	1/31	0.07471646000262763	0.10078034139889308	0	0	13.551020408163266	35.15209038871121	GCK
Axon guidance	2/182	0.07595327125893173	0.1016605323004163	0	0	4.576388888888889	11.79626923326343	GSK3B;KRAS
Chemokine signaling pathway	2/192	0.08325238225198861	0.11057950009042762	0	0	4.333333333333333	10.772140317863167	GSK3B;KRAS
Starch and sucrose metabolism	1/36	0.08624372197430759	0.11368490623886	0	0	11.612244897959183	28.456712045041098	GCK
African trypanosomiasis	1/37	0.08853222789026767	0.11582411769102688	0	0	11.289115646258503	27.36920368672352	IL1B
Bladder cancer	1/41	0.09763021468476817	0.12677356235186313	0	0	10.158163265306122	23.633660200289185	KRAS
Regulation of actin cytoskeleton	2/218	0.10316389948082048	0.13296680377527975	0	0	3.806712962962963	8.646706001531626	KRAS;INS
ABC transporters	1/45	0.10663918735293466	0.13643543087801935	0	0	9.232838589981448	20.665901611884028	ABCA7
Amino sugar and nucleotide sugar metabolism	1/48	0.11333801483691312	0.143947551690678	0	0	8.642205818497612	18.81737166641443	GCK
Coronavirus disease	2/232	0.11438014460998691	0.14421844320389654	0	0	3.572463768115942	7.745915171502187	ACE;IL1B
Cocaine addiction	1/49	0.11555999902224065	0.14465784050266095	0	0	8.46173469387755	18.260130793597916	BDNF
Chemical carcinogenesis	2/239	0.12010318686503207	0.1492711036751113	0	0	3.465717299578059	7.345255160108276	BCL2;KRAS
Endocytosis	2/252	0.13091697705292177	0.1615571206184992	0	0	3.283333333333333	6.675646802845627	BIN1;IGF1R
VEGF signaling pathway	1/59	0.1374818510452552	0.1672856089641567	0	0	6.9992962702322306	13.8884471557023	KRAS
Notch signaling pathway	1/59	0.1374818510452552	0.1672856089641567	0	0	6.9992962702322306	13.8884471557023	PSEN1
Viral myocarditis	1/60	0.13964452305344063	0.1687371320229074	0	0	6.88031822898651	13.544974303558986	CASP3
Cytosolic DNA-sensing pathway	1/63	0.1461007034145454	0.17532084409745446	0	0	6.54641211323239	12.591756250239605	IL1B
GnRH secretion	1/64	0.14824219418025958	0.1766722040230491	0	0	6.442176870748299	12.297522293260638	KRAS
Acute myeloid leukemia	1/67	0.15463513630999146	0.18058062897945312	0	0	6.148423005565863	11.477180657220888	KRAS
Glycolysis / Gluconeogenesis	1/67	0.15463513630999146	0.18058062897945312	0	0	6.148423005565863	11.477180657220888	GCK
Long-term potentiation	1/67	0.15463513630999146	0.18058062897945312	0	0	6.148423005565863	11.477180657220888	KRAS
Fc epsilon RI signaling pathway	1/68	0.15675564908065587	0.1818365529335608	0	0	6.0563508985683825	11.222824361971771	KRAS
Renal cell carcinoma	1/69	0.15887094888113906	0.18186542832446181	0	0	5.966986794717887	10.977245117600177	KRAS
Renin secretion	1/69	0.15887094888113906	0.18186542832446181	0	0	5.966986794717887	10.977245117600177	ACE
PPAR signaling pathway	1/74	0.16936969182663447	0.19261651227342744	0	0	5.556891249650545	9.867213018330611	PLTP
Bacterial invasion of epithelial cells	1/77	0.1756071809118701	0.1984133083030221	0	0	5.336734693877551	9.283280446293812	CD2AP
Gap junction	1/88	0.19808770290364253	0.22236942132408902	0	0	4.659394792399718	7.5437717166037235	KRAS
PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.20010134077429026	0.2231899570174776	0	0	4.6062152133580705	7.411084001248333	KRAS
GnRH signaling pathway	1/93	0.2081064570390282	0.23064027722796754	0	0	4.40505767524401	6.914643337844717	KRAS
Dilated cardiomyopathy	1/96	0.2140587201245348	0.23560520119392703	0	0	4.26530612244898	6.5749903239841245	IGF1
Fc gamma R-mediated phagocytosis	1/97	0.2160330472811356	0.23560520119392703	0	0	4.220663265306122	6.46742313757927	BIN1
Aldosterone synthesis and secretion	1/98	0.21800251374840374	0.23560520119392703	0	0	4.176940879444562	6.362519703204576	LIPE
Choline metabolism in cancer	1/98	0.21800251374840374	0.23560520119392703	0	0	4.176940879444562	6.362519703204576	KRAS
Toll-like receptor signaling pathway	1/104	0.22971789307458146	0.24673403330232827	0	0	3.932435109966317	5.78423168094792	IL1B
Parathyroid hormone synthesis, secretion and action	1/106	0.2335846623503299	0.2483569564816047	0	0	3.857142857142857	5.6090983677319475	BCL2
Th17 cell differentiation	1/107	0.23551090700841826	0.2483569564816047	0	0	3.8205621871390067	5.524525481436682	IL1B
Glucagon signaling pathway	1/107	0.23551090700841826	0.2483569564816047	0	0	3.8205621871390067	5.524525481436682	GCK
Cell cycle	1/124	0.2675403902734135	0.28043390305767435	0	0	3.2896963663514187	4.337414433160371	GSK3B
Relaxin signaling pathway	1/129	0.2767079241059198	0.2883064598468865	0	0	3.1603954081632653	4.060453122404681	KRAS
Dopaminergic synapse	1/132	0.28215436939905053	0.29223131116330237	0	0	3.087552578283222	3.906683206158155	GSK3B
Oxidative phosphorylation	1/133	0.28396090387727224	0.29236211405115603	0	0	3.0640074211502784	3.857336278341556	ATP5F1A
Cell adhesion molecules	1/148	0.3105302270346101	0.317836820611895	0	0	2.749271137026239	3.215201203875706	CNTNAP1
Adrenergic signaling in cardiomyocytes	1/150	0.3139989845586295	0.3195077386736932	0	0	2.712094233666621	3.141596466170354	BCL2
Oxytocin signaling pathway	1/154	0.32088526962227143	0.3244609462035301	0	0	2.640656262505002	3.0015590720273457	KRAS
Cushing syndrome	1/155	0.3225962281219006	0.3244609462035301	0	0	2.6233766233766236	2.9679671260643183	GSK3B
Neutrophil extracellular trap formation	1/189	0.37832081798382067	0.37832081798382067	0	0	2.1452453321754232	2.085205747179162	CR1
